username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
K_Kobayashi_TP;2014-12-30 17:06;0;0;"@allergic_ coryza あざああぁっす！";;@allergic_;;"550050291467292672";https://twitter.com/K_Kobayashi_TP/status/550050291467292672
UrgentPhoto;2014-12-30 13:03;0;0;"Progressive Labs – Coryza Forte http:// wp.me/p1MR3R-8DL";;;;"549989122425626625";https://twitter.com/UrgentPhoto/status/549989122425626625
Actuanimaux;2014-12-30 12:10;1;1;"Ces 2 chats ont échappé de justesse à une triste fin en fourrière, il a fallu les soigner pour un violent coryza .... http:// fb.me/6nM3K8BHA";;;;"549975917322588160";https://twitter.com/Actuanimaux/status/549975917322588160
marillion13;2014-12-30 11:56;0;0;"ACTU Animaux - Petronille et Roxy, chats souffrants d'un violent coryza http://www. actuanimaux.com/a-parrainer/an imaux/petronille-et-roxy-chats-souffrants-d-un-violent-coryza#.VKLZNyoS05k.twitter … 5 clicks for each pet/group of pets again!";;;#;"549972305325985792";https://twitter.com/marillion13/status/549972305325985792
ZOMBIU73;2014-12-30 11:56;0;0;"ACTU Animaux - Petronille et Roxy, chats souffrants d'un violent coryza : http://www. actuanimaux.com/a-parrainer/an imaux/petronille-et-roxy-chats-souffrants-d-un-violent-coryza#.VKLY-UU6HXw.twitter …";;;#;"549972275500302336";https://twitter.com/ZOMBIU73/status/549972275500302336
allergic_coryza;2014-12-30 11:05;0;1;"@kzk_NeGa_PoSi うぉ〜！！ 小林！！ いつのまにフォローしてくれとったん(´°ω°｀) まって、鍵垢でフォローするわ！！！";;@kzk_NeGa_PoSi;;"549959437817892864";https://twitter.com/allergic_coryza/status/549959437817892864
CombatsEnfants;2014-12-30 10:04;0;0;"ACTU Animaux - Petronille et Roxy, chats souffrants d'un violent coryza : http://www. actuanimaux.com/a-parrainer/an imaux/petronille-et-roxy-chats-souffrants-d-un-violent-coryza?click#…";;;#;"549944154919153664";https://twitter.com/CombatsEnfants/status/549944154919153664
CombatsEnfants;2014-12-30 10:01;1;0;"ACTU Animaux - Midou souffre d'un coryza "extrême" dû à l anxiété: http://www. actuanimaux.com/a-parrainer/an imaux/midou-souffre-d-un-coryza-extreme-du-a-l-anxiete#.VKK-BK3EWsE.twitter …";;;#;"549943270394978305";https://twitter.com/CombatsEnfants/status/549943270394978305
roucette210;2014-12-30 03:02;0;0;"ACTU Animaux - Petronille et Roxy, chats souffrants d'un violent coryza : http://www. actuanimaux.com/a-parrainer/an imaux/petronille-et-roxy-chats-souffrants-d-un-violent-coryza?click#…";;;#;"549838033571168256";https://twitter.com/roucette210/status/549838033571168256
roucette210;2014-12-30 03:01;0;0;"ACTU Animaux - Midou souffre d'un coryza "extrême" dû à l anxiété: http://www. actuanimaux.com/a-parrainer/an imaux/midou-souffre-d-un-coryza-extreme-du-a-l-anxiete#…";;;#;"549837625675096064";https://twitter.com/roucette210/status/549837625675096064
K_Kobayashi_TP;2014-12-30 02:17;0;0;"@allergic_ coryza 頑張れ(´・ω・`)";;@allergic_;;"549826593447624704";https://twitter.com/K_Kobayashi_TP/status/549826593447624704
allergic_coryza;2014-12-30 02:17;0;2;"みんながAAAの出演を楽しみにしてる中、俺は2014年最後のバイトへ行ってくる(´･ω･｀)";;;;"549826553278767104";https://twitter.com/allergic_coryza/status/549826553278767104
castelmau83;2014-12-29 22:56;0;0;"ACTU Animaux - Petronille et Roxy, chats souffrants d'un violent coryza : http://www. actuanimaux.com/a-parrainer/an imaux/petronille-et-roxy-chats-souffrants-d-un-violent-coryza#.VKIiB6SJazM.twitter …";;;#;"549775953690238976";https://twitter.com/castelmau83/status/549775953690238976
allergic_coryza;2014-12-29 20:12;0;1;"今日、レコード大賞あるんよな〜 AAA出演なのに… バイトへ行かなければならない";;;;"549734679616557056";https://twitter.com/allergic_coryza/status/549734679616557056
vp66666;2014-12-29 15:26;0;0;"Petronille et Roxy, chats souffrants d'un violent coryza ............ http://www. actuanimaux.com/a-parrainer/an imaux/petronille-et-roxy-chats-souffrants-d-un-violent-coryza#.VKG45Z4uXSQ.twitter …";;;#;"549662753976115201";https://twitter.com/vp66666/status/549662753976115201
marillion13;2014-12-29 12:23;0;0;"ACTU Animaux - Petronille et Roxy, chats souffrants d'un violent coryza http://www. actuanimaux.com/a-parrainer/an imaux/petronille-et-roxy-chats-souffrants-d-un-violent-coryza#.VKGOJekw2AA.twitter … 5 clicks for each pet/group again!";;;#;"549616825051271168";https://twitter.com/marillion13/status/549616825051271168
stjeanb;2014-12-29 11:17;0;0;"ACTU Animaux - Midou souffre d'un coryza "extrême" dû à l anxiété: http://www. actuanimaux.com/a-parrainer/an imaux/midou-souffre-d-un-coryza-extreme-du-a-l-anxiete#.VKF-cmjOG0U.twitter …";;;#;"549599988066430976";https://twitter.com/stjeanb/status/549599988066430976
stjeanb;2014-12-29 11:15;0;0;"ACTU Animaux - Petronille et Roxy, chats souffrants d'un violent coryza : http://www. actuanimaux.com/a-parrainer/an imaux/petronille-et-roxy-chats-souffrants-d-un-violent-coryza#.VKF-HkUpmMc.twitter …";;;#;"549599632288792576";https://twitter.com/stjeanb/status/549599632288792576
pathchpicklel;2014-12-29 07:51;0;0;"ACTU Animaux - Petronille et Roxy, chats souffrants d'un violent coryza : http://www. actuanimaux.com/a-parrainer/an imaux/petronille-et-roxy-chats-souffrants-d-un-violent-coryza#.VKFN0Ooqg_Y.twitter …";;;#;"549548353097183232";https://twitter.com/pathchpicklel/status/549548353097183232
pathchpicklel;2014-12-29 07:48;0;0;"ACTU Animaux - Midou souffre d'un coryza "extrême" dû à l anxiété: http://www. actuanimaux.com/a-parrainer/an imaux/midou-souffre-d-un-coryza-extreme-du-a-l-anxiete#.VKFNLbAauxo.twitter …";;;#;"549547525024137216";https://twitter.com/pathchpicklel/status/549547525024137216
CombatsEnfants;2014-12-29 04:35;0;0;"ACTU Animaux - Petronille et Roxy, chats souffrants d'un violent coryza : http://www. actuanimaux.com/a-parrainer/an imaux/petronille-et-roxy-chats-souffrants-d-un-violent-coryza?click#…";;;#;"549498910108962817";https://twitter.com/CombatsEnfants/status/549498910108962817
