username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
JJTanJiaJun;2014-06-29 19:34;0;0;"Don't know what's wrong, keep having the vomitting feel..";;;;"483393127240069120";https://twitter.com/JJTanJiaJun/status/483393127240069120
qidaaaaah_;2014-06-29 19:24;0;0;"Stomach ache and i feel like vomitting tsk.";;;;"483390685513412608";https://twitter.com/qidaaaaah_/status/483390685513412608
Eisskuntil;2014-06-29 18:53;0;0;"Feel like vomitting hais why";;;;"483382898792214530";https://twitter.com/Eisskuntil/status/483382898792214530
echymoo;2014-06-29 17:27;0;0;"Emang mau ngomong apa mas ? " @Dhanang_PraNu : Mau komen udah imsyak ga jadi deh RT @echymoo : Nahan vomitting itu sama aja kya' nahan boker";;@Dhanang_PraNu @echymoo;;"483361239372791808";https://twitter.com/echymoo/status/483361239372791808
Dhanang_PraNu;2014-06-29 17:27;0;0;"Mau komen udah imsyak ga jadi deh RT @echymoo : Nahan vomitting itu sama aja kya' nahan boker :(";;@echymoo;;"483361070237503488";https://twitter.com/Dhanang_PraNu/status/483361070237503488
echymoo;2014-06-29 17:25;0;0;"Nahan vomitting itu sama aja kya' nahan boker :(";;;;"483360645631709184";https://twitter.com/echymoo/status/483360645631709184
Ashii_Lyn;2014-06-29 16:03;0;0;"I'm drinking I'm vomitting & I'm drinking again :p";;;;"483340101536083968";https://twitter.com/Ashii_Lyn/status/483340101536083968
Danialrhm;2014-06-29 16:01;0;0;"Feel like vomitting ....";;;;"483339411388526592";https://twitter.com/Danialrhm/status/483339411388526592
emmakyoung;2014-06-29 15:30;0;0;"3 wks to Roth & heres where I'm at: minor quad strain, bike broken & just started vomitting . Needless to say things could be a tad better.";;;;"483331596842704896";https://twitter.com/emmakyoung/status/483331596842704896
TinkerJamm;2014-06-29 13:21;0;0;"Ausi wa teng ari "I dont want vomitting " @justkhita_";;@justkhita_;;"483299139091197953";https://twitter.com/TinkerJamm/status/483299139091197953
ChiefExo;2014-06-29 13:04;0;0;"I've finally gotten over my vomitting issues, I think after Hospital I almost didn't recover enough to drink the way I want to!";;;;"483295034901401601";https://twitter.com/ChiefExo/status/483295034901401601
ImNachoNiall;2014-06-29 12:42;0;0;"Its like my brains start vomitting whenever i hear those songs";;;;"483289452631318528";https://twitter.com/ImNachoNiall/status/483289452631318528
1oox2;2014-06-29 12:22;0;0;"I HATE IT'S SO FUCKING HARD FOR ME TO EAT WITHOUT VOMITTING";;;;"483284347198255104";https://twitter.com/1oox2/status/483284347198255104
natburger;2014-06-29 11:45;0;0;"@AP omg he's just a cry baby ! all this shaking and vomitting in court was a farce.";;@AP;;"483275052452827136";https://twitter.com/natburger/status/483275052452827136
TheWookieBook;2014-06-29 11:42;0;0;"Curse you potatoes! Now my thumb is vomitting blood";;;;"483274373873532928";https://twitter.com/TheWookieBook/status/483274373873532928
shashamobil;2014-06-29 11:41;0;0;"i feel like vomitting";;;;"483274055840047104";https://twitter.com/shashamobil/status/483274055840047104
WihlyBT;2014-06-29 10:55;0;1;"@michysoong I-is she vomitting up an EYE-BALL....?! #SenpaiWhy ?!";;@michysoong;#SenpaiWhy;"483262396795224064";https://twitter.com/WihlyBT/status/483262396795224064
Keels_5;2014-06-29 10:32;0;1;"IM VOMITTING";;;;"483256660254027777";https://twitter.com/Keels_5/status/483256660254027777
1DLastNews;2014-06-29 10:27;0;0;"@1DLastNews srsly?! I feel like vomitting ! Ha";;@1DLastNews;;"483255334404780032";https://twitter.com/1DLastNews/status/483255334404780032
OchaRosLiKriya;2014-06-29 10:16;0;0;"Daya tahan tubuh menurun b/d Berkurangnya asupan Vitamin dlm tubuh d/d lemas, demam, HR 120 BPM, TD 100/80 mmHg, RR : 28 x/i, Vomitting";;;;"483252571088224256";https://twitter.com/OchaRosLiKriya/status/483252571088224256
_Fifinky;2014-06-29 10:14;0;0;"Head ache+Stomach ache+ Vomitting =???";;;;"483252162324353024";https://twitter.com/_Fifinky/status/483252162324353024
GOTB1A4;2014-06-29 09:49;0;0;"@gassebeun 150 :---(( i need new lenses rn ugh it's blurry again + headache ;u; i feel like vomitting";;@gassebeun;;"483245764206800898";https://twitter.com/GOTB1A4/status/483245764206800898
rizaldyaf_;2014-06-29 09:44;0;0;"exhausted, wanna vomitting , can't breath normally";;;;"483244532528455680";https://twitter.com/rizaldyaf_/status/483244532528455680
bxxmba;2014-06-29 09:39;0;0;"I swear i feel like vomitting aftr drinking milo";;;;"483243300132888577";https://twitter.com/bxxmba/status/483243300132888577
