username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
vitaminJayy;2014-11-29 18:58;0;0;"Ive been vomitting all day at work today. I feel so sick";;;;"538844405520543745";https://twitter.com/vitaminJayy/status/538844405520543745
KeishaAndCalvin;2014-11-29 17:52;0;0;"@Oscar_Schment - we hope you feel better soon. Keisha was sick a few weeks ago (lethargic, vomitting , diharrea) and it was terrible to see.";;@Oscar_Schment;;"538827750232977409";https://twitter.com/KeishaAndCalvin/status/538827750232977409
amndaperez;2014-11-29 17:50;0;0;"Unhealthy sleeping time and vomitting ..... I HAVE EBOLA.";;;;"538827266029916160";https://twitter.com/amndaperez/status/538827266029916160
barca_argtina;2014-11-29 17:48;0;0;"our teacher has a phD in #statistics .i feel like vomitting ... #graphs #charts #boring";;;#statistics #graphs #charts #boring;"538826941885734913";https://twitter.com/barca_argtina/status/538826941885734913
elegxncy;2014-11-29 17:35;0;1;"YOUR DRIVING IS AWFUL AND IM VOMITTING ATOP";;;;"538823675378929664";https://twitter.com/elegxncy/status/538823675378929664
YWLetseleC;2014-11-29 17:21;0;0;"Felt like vomitting cuz i just drank just now. Wtf.";;;;"538819944033443840";https://twitter.com/YWLetseleC/status/538819944033443840
betweenniam;2014-11-29 16:06;0;0;"@iAdoreSplenda DID YOU DOWNLOAD THE NEW PLATNIUM ALBUM FROM BEYONCE IM VOMITTING MY LIFE CHOICES ITS SO GOOD";;@iAdoreSplenda;;"538801167925776384";https://twitter.com/betweenniam/status/538801167925776384
Warcrime1331;2014-11-29 16:04;0;0;"uh oh. microwavable garlic pizza was not a good choice. i may vomit. i feel like im gonna vomit. im vomitting";;;;"538800596942589952";https://twitter.com/Warcrime1331/status/538800596942589952
hairsprayheartt;2014-11-29 15:48;0;3;"on the verge of vomitting , this guy needs to stop https:// vine.co/v/OJx3w9iF0be";;;;"538796670910488576";https://twitter.com/hairsprayheartt/status/538796670910488576
16hxrry;2014-11-29 15:16;0;2;"" @inkedwristharry : im vomitting pic.twitter.com/qYrNzDacdn " oH myngod";;@inkedwristharry;;"538788577879273472";https://twitter.com/16hxrry/status/538788577879273472
TheMaestrheault;2014-11-29 15:04;0;0;"WHAT IN THE FUCK OMG AHHHHHH IM DYING AND VOMITTING AHHH";;;;"538785698799968257";https://twitter.com/TheMaestrheault/status/538785698799968257
Saahibaan;2014-11-29 14:14;0;2;"@Sahra1236 heyy my love how r u?? did u see haters again vomitting about salman:((( @BiggBoss @ColorsTV";;@Sahra1236 @BiggBoss @ColorsTV;;"538773062209261568";https://twitter.com/Saahibaan/status/538773062209261568
mvnrshr;2014-11-29 13:18;0;0;"So im testing a theory as why she's always sick and vomitting and I SWEAR TO GOD I FEEL LIKE THROWING MY LAPTOP!!";;;;"538758894277754880";https://twitter.com/mvnrshr/status/538758894277754880
cfoo59;2014-11-29 13:13;0;3;"@Hazrene @kirah_11793 @StellaMclean @khairulmiza_81 @zulariffinfc @zul_ariffin86 mmg berkesan kak for vomitting ...pkikan cam rantai...";;@Hazrene @kirah_11793 @StellaMclean @khairulmiza_81 @zulariffinfc @zul_ariffin86;;"538757731142758400";https://twitter.com/cfoo59/status/538757731142758400
TalentlessTroll;2014-11-29 12:07;0;0;"Except all the meat I cook for some reason is like cursed or something (even though my cooking pot is blessed), and I keep vomitting . #Elona";;;#Elona;"538741020029378560";https://twitter.com/TalentlessTroll/status/538741020029378560
LoyLoy_96;2014-11-29 11:29;0;0;"My head dizzy . I feel like vomitting";;;;"538731465052131328";https://twitter.com/LoyLoy_96/status/538731465052131328
DBLeadley;2014-11-29 11:19;0;0;"Nurse to woman in ER waiting room who peppered puke all over the wall "Have you have any vomitting or diarrhea lately?" #gross";;;#gross;"538728859429261313";https://twitter.com/DBLeadley/status/538728859429261313
HanafiRhm;2014-11-29 10:55;0;0;"Like vomitting ...";;;;"538722850798968832";https://twitter.com/HanafiRhm/status/538722850798968832
robbietay98;2014-11-29 10:44;0;0;"feel like vomitting omggzzz";;;;"538720216406962177";https://twitter.com/robbietay98/status/538720216406962177
cstokesss;2014-11-29 09:37;1;0;"“@_corinne___: I had a dream I ate a moth and started projectile vomitting ”wtf lol";;@_corinne___;;"538703362112626688";https://twitter.com/cstokesss/status/538703362112626688
corinne__jpg;2014-11-29 09:36;0;1;"I had a dream I ate a moth and started projectile vomitting";;;;"538703120759795712";https://twitter.com/corinne__jpg/status/538703120759795712
alcainsnappy;2014-11-29 09:00;0;0;"Hahay. Vomitting . Hasulas jud magrolling aning barkoha. Tsk";;;;"538694108202930176";https://twitter.com/alcainsnappy/status/538694108202930176
dylynnlicious;2014-11-29 08:45;0;0;"feel like vomitting after the honey creme";;;;"538690231273148416";https://twitter.com/dylynnlicious/status/538690231273148416
MercyGresham;2014-11-29 07:58;0;0;"vomitting is always fun. after this virus is over I at least better look thinner.";;;;"538678264777433088";https://twitter.com/MercyGresham/status/538678264777433088
azriberfikir;2014-11-29 06:15;0;1;"@JaiQuzaima @supershelhiel shame on u jai for vomitting . My bae is too pretty now.";;@JaiQuzaima @supershelhiel;;"538652532177113088";https://twitter.com/azriberfikir/status/538652532177113088
ashakiraaar;2014-11-29 06:01;0;0;"I feel like vomitting . Grossssss";;;;"538649018847330306";https://twitter.com/ashakiraaar/status/538649018847330306
JstSayingOnline;2014-11-29 05:51;0;0;"Popular Actor Dejo Tunfulu Rushed To Hospital After Vomitting Blood On Set http:// is.gd/5RWqsK {ALSO GET #NOTOrdinary by @Rainkissss }";;@Rainkissss;#NOTOrdinary;"538646432925110272";https://twitter.com/JstSayingOnline/status/538646432925110272
