username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
naruNAOnino;2014-02-27 18:59;0;0;"Enduring this pain is actually worst than the pain itself.. feel like vomitting ..";;;;"439188130562732032";https://twitter.com/naruNAOnino/status/439188130562732032
CbuCsow_;2014-02-27 18:43;0;0;"Niggas is drunk and vomitting :'''''D";;;;"439184012591267840";https://twitter.com/CbuCsow_/status/439184012591267840
jschram_;2014-02-27 18:18;0;2;"tb to when rach snapchatted me a picture of her eye projectile vomitting a rainbow pic.twitter.com/26vpnoPKlo";;;;"439177834062307329";https://twitter.com/jschram_/status/439177834062307329
kokseah;2014-02-27 18:17;0;0;"Feel like vomitting .";;;;"439177623000719361";https://twitter.com/kokseah/status/439177623000719361
robertjaydesoto;2014-02-27 18:04;0;0;"* vomitting on my phone because EL OH EL my nigga*";;;;"439174116974022656";https://twitter.com/robertjaydesoto/status/439174116974022656
ShxshXshxq;2014-02-27 18:02;0;0;"What a way to start my morning... vomitting for no reason + fever is back again";;;;"439173809283678209";https://twitter.com/ShxshXshxq/status/439173809283678209
munekitsune;2014-02-27 17:46;0;1;"Ugh.. kill me... Feel like vomitting ... But stuck at work... blargh.";;;;"439169642217476096";https://twitter.com/munekitsune/status/439169642217476096
jaderobertsonxo;2014-02-27 17:20;0;0;"@yanbear95 once she overdosed me and I spent the whole night violently vomitting every fifteen minutes, other timess I just got high.";;@yanbear95;;"439163177377742848";https://twitter.com/jaderobertsonxo/status/439163177377742848
NZGracie;2014-02-27 16:49;0;0;"anyone else have a vomitting bug like me????";;;;"439155421073666049";https://twitter.com/NZGracie/status/439155421073666049
cell_da_General;2014-02-27 16:12;0;0;"Vomitting is ssshhhiiitttyyyy #FML";;;#FML;"439145933838614528";https://twitter.com/cell_da_General/status/439145933838614528
SewlalPooja;2014-02-27 16:05;0;0;"The doctor said there will be a side effect, which is alot of vomitting , but he didnt say anything about other effects @HestonVenketiah";;@HestonVenketiah;;"439144190677880833";https://twitter.com/SewlalPooja/status/439144190677880833
SewlalPooja;2014-02-27 15:59;0;0;"The vomitting only comes when i have beverages that contains milk. And because of the stomach pain i dont feel like eating @HestonVenketiah";;@HestonVenketiah;;"439142656569257984";https://twitter.com/SewlalPooja/status/439142656569257984
SewlalPooja;2014-02-27 15:54;0;0;"Side effects are headaches, severe stomach pains also burning in the stomach and vomitting @HestonVenketiah";;@HestonVenketiah;;"439141526615379968";https://twitter.com/SewlalPooja/status/439141526615379968
taliessa;2014-02-27 15:48;0;0;"@whskr @RugerBlue @PuppyNumber7 She was so dehydrated. They gave her something for the vomitting but it's not working. They haven't decided";;@whskr @RugerBlue @PuppyNumber7;;"439139973749436416";https://twitter.com/taliessa/status/439139973749436416
taliessa;2014-02-27 15:45;0;0;"@whskr @RugerBlue @PuppyNumber7 of elevators were down! I finally got to Sharon, she'd been vomitting & had diarrhea all nite. I finally";;@whskr @RugerBlue @PuppyNumber7;;"439139326891270145";https://twitter.com/taliessa/status/439139326891270145
KathrynCurtiss;2014-02-27 14:57;0;0;"best way to get rid of a migraine ICE & if an icepack doesn't work Ice cream on the inside will secret is to keep from vomitting";;;;"439127241016897536";https://twitter.com/KathrynCurtiss/status/439127241016897536
MironixGaming;2014-02-27 14:10;0;0;"the stomach pain finally gave up! still vomitting tho - but now i can focus on coding :D";;;;"439115307828133888";https://twitter.com/MironixGaming/status/439115307828133888
marissablock;2014-02-27 14:05;1;1;"just walked passed a room and a maid was vomitting . lovely";;;;"439114153664733184";https://twitter.com/marissablock/status/439114153664733184
ShaunaghG;2014-02-27 14:04;0;0;"@rebecca_rigney vomitting bug?";;@rebecca_rigney;;"439113870142369792";https://twitter.com/ShaunaghG/status/439113870142369792
AmyyEdwardss_;2014-02-27 12:25;0;1;"Hate Vomitting";;;;"439088889853382656";https://twitter.com/AmyyEdwardss_/status/439088889853382656
jackietosh;2014-02-27 11:57;0;1;"Even though they are vomitting every 30 minutes, i love spending time with my niece and nephew.";;;;"439081941560999936";https://twitter.com/jackietosh/status/439081941560999936
KahHuiHasnoname;2014-02-27 11:40;1;1;"@bimboticdoll @motherchin vomitting blood BRB";;@bimboticdoll @motherchin;;"439077528951484416";https://twitter.com/KahHuiHasnoname/status/439077528951484416
_BoosieWife;2014-02-27 11:36;0;0;"I is get tired watchn he lil ass , he always crying & vomitting";;;;"439076659560742913";https://twitter.com/_BoosieWife/status/439076659560742913
_rabiahreal;2014-02-27 11:36;0;0;"I keep on vomitting ;(((((";;;;"439076586055155713";https://twitter.com/_rabiahreal/status/439076586055155713
Atowne2times;2014-02-27 10:13;0;0;"After vomitting till 1 in the morning, Im terrified to eat something";;;;"439055580284465152";https://twitter.com/Atowne2times/status/439055580284465152
tonKATssuu;2014-02-27 09:45;0;0;"i feel like vomitting ! -.- ugh";;;;"439048618742267904";https://twitter.com/tonKATssuu/status/439048618742267904
jaeeggnutshoe;2014-02-27 09:40;0;0;"Can't stop vomitting ! Hope I'd be better by tomorrow";;;;"439047356403560449";https://twitter.com/jaeeggnutshoe/status/439047356403560449
