username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ljx3soshi;2014-09-29 19:37;0;0;"Feel like vomitting ...";;;;"516733634766569472";https://twitter.com/ljx3soshi/status/516733634766569472
andrewcooper_69;2014-09-29 19:34;0;0;"* vomitting *";;;;"516732851132583936";https://twitter.com/andrewcooper_69/status/516732851132583936
harrylattes;2014-09-29 18:37;0;1;"my personal trainer is a luke girl im vomitting";;;;"516718420314705920";https://twitter.com/harrylattes/status/516718420314705920
__crazytt;2014-09-29 18:25;0;0;"the feel of vomitting ...";;;;"516715419650908160";https://twitter.com/__crazytt/status/516715419650908160
_TrippyNigguh;2014-09-29 17:54;0;0;"@DawoChaud I was vomitting";;@DawoChaud;;"516707528957100033";https://twitter.com/_TrippyNigguh/status/516707528957100033
WITCHEAUX;2014-09-29 16:54;0;0;"hoje ainda nao fiz o meu vomitting";;;;"516692568122224640";https://twitter.com/WITCHEAUX/status/516692568122224640
WITCHEAUX;2014-09-29 16:54;0;0;"@tecnomacumba FCOMEÇOU A FAZER O VOMITTING";;@tecnomacumba;;"516692540989259776";https://twitter.com/WITCHEAUX/status/516692540989259776
ninyamagat;2014-09-29 16:47;4;1;"READING BITCH--- TWEETS MAKES ME FEEL LIKE VOMITTING MAKAPROMOTE NGA RIN NG JELLIE";;;;"516690749048369152";https://twitter.com/ninyamagat/status/516690749048369152
ImFukinEuropean;2014-09-29 15:41;0;0;"I still feel bad for vomitting in that girl's bed on Saturday.";;;;"516674144281567233";https://twitter.com/ImFukinEuropean/status/516674144281567233
howaboutfish;2014-09-29 15:18;0;0;"@vincent_milione imagine farting tundra and never vomitting anything less than slush";;@vincent_milione;;"516668291923062785";https://twitter.com/howaboutfish/status/516668291923062785
GinaGotItDunn;2014-09-29 13:35;0;1;"I should never be allowed to cook again. That turkey burger has me almost vomitting";;;;"516642512489181184";https://twitter.com/GinaGotItDunn/status/516642512489181184
