username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Syd_Lexia;2016-08-30 19:59;1;1;"People, you're missing the WHOLE POINT on this headphones thing. Actually, it's about ethic in games journa-*BEGINS VOMITING SPIDERS*";;;;"770772895970754560";https://twitter.com/Syd_Lexia/status/770772895970754560
tainasuvorova11;2016-08-30 19:56;0;0;"#vomiting girls porno movies porno hell http:// 680.a-hot.ml";;;#vomiting;"770772198646812672";https://twitter.com/tainasuvorova11/status/770772198646812672
ScottTakes;2016-08-30 19:56;0;0;"Vikings fans shouldn't give up hope. Quite possible the players vomiting at the sight of Teddy's knee were just aghast at his chicken legs.";;;;"770772088051396608";https://twitter.com/ScottTakes/status/770772088051396608
RighteousBoomer;2016-08-30 19:54;0;9;"I've decided I haven't spent enough time vomiting in my phone";;;;"770771821872414724";https://twitter.com/RighteousBoomer/status/770771821872414724
TroyTheDirector;2016-08-30 19:53;1;0;"I'll be crying, I would be vomiting I would be uncontrollable, nah it's mad";;;;"770771355855941632";https://twitter.com/TroyTheDirector/status/770771355855941632
CatherineFlutie;2016-08-30 19:52;0;2;"Ava was just looking up pictures of people projectile vomiting bye";;;;"770771268777803777";https://twitter.com/CatherineFlutie/status/770771268777803777
liamflaherty;2016-08-30 19:50;0;0;"dude, players vomiting at the sight of his injury. no thanks.";;;;"770770806594867201";https://twitter.com/liamflaherty/status/770770806594867201
alice_wilkerson;2016-08-30 19:50;0;5;"If you hear anyone violently vomiting on the second floor of the library it's probably me dying";;;;"770770672020758529";https://twitter.com/alice_wilkerson/status/770770672020758529
vomiting_m;2016-08-30 19:49;0;0;"がぼろ…っ、っハァ…ハァ…プ、プクク…キモい、キモいわ…";;;;"770770571596488705";https://twitter.com/vomiting_m/status/770770571596488705
MetsMikey;2016-08-30 19:49;0;0;"more like a Cruz situation and nobody was vomiting Ian rapsheet made a horrible play on words";;;;"770770449667985408";https://twitter.com/MetsMikey/status/770770449667985408
BY_climatchange;2016-08-30 19:49;0;0;"S mauve; threaded swallows spraying. http:// ift.tt/2bAhaRI Vomiting , priligy anxiety; tackled days’ law, flap: celebrex revealing expen…";;;;"770770432677056512";https://twitter.com/BY_climatchange/status/770770432677056512
ArkhamInquirer;2016-08-30 19:46;0;0;"Please for the love of god, no vomiting kids or people spilling drinks";;;;"770769663118614529";https://twitter.com/ArkhamInquirer/status/770769663118614529
EusebiaAq;2016-08-30 19:44;0;1;""Ugly American" The WORLD IS VOMITING !!!!!!!!!!!!!! pic.twitter.com/Oa0er9X3dl";;;;"770769234536169472";https://twitter.com/EusebiaAq/status/770769234536169472
vomiting_k;2016-08-30 19:41;0;0;"も、でなぃ…ぐ、え゛…！…っ、 はぁ…はぁ…";;;;"770768544652898304";https://twitter.com/vomiting_k/status/770768544652898304
Chongo2204;2016-08-30 19:38;0;0;"A leg snapping is always gross. Very deserving if instant vomiting occurs.";;;;"770767658811854848";https://twitter.com/Chongo2204/status/770767658811854848
FanSided;2016-08-30 19:36;5;0;"Were #Vikings players vomiting at the sight of Teddy Bridgewater's injury? http:// fansided.com/2016/08/30/ted dy-bridgewater-injury-vikings-teammates-vomiting/ …";;;#Vikings;"770767071005274112";https://twitter.com/FanSided/status/770767071005274112
BY_climatchange;2016-08-30 19:34;0;0;"Primary withdrawn: common online pharmacy amphotericin buy cytotec online vomiting : contamination. http:// ift.tt/2bzexCL Seek lasix no …";;;;"770766663151153152";https://twitter.com/BY_climatchange/status/770766663151153152
Micolithe;2016-08-30 19:33;0;1;"they mentioned mario party 7 and now jeff is pantomiming vomiting";;;;"770766452127399940";https://twitter.com/Micolithe/status/770766452127399940
mezrups;2016-08-30 19:33;0;0;"Parent: "Help, my son swallowed something and we need to induce vomiting !" Ziploc ad department: pic.twitter.com/Q6vfjJ7xI5";;;;"770766442493018112";https://twitter.com/mezrups/status/770766442493018112
dawsons_freak;2016-08-30 19:31;0;1;"Ah, another day of not eating and somehow still vomiting";;;;"770765886974156800";https://twitter.com/dawsons_freak/status/770765886974156800
