username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
midagro;2016-11-29 16:38;0;0;"Wieder mal hat nux vomica D6 das kotzende Rotavirus in der family eingedämmt.Den Dünnpfiff behandeln wir jetzt mit Imodium und Salzstangen.";;;;"803714836240732160";https://twitter.com/midagro/status/803714836240732160
macamoralesb;2016-11-29 14:57;0;1;"x un rotavirus :(";;;;"803689239711870976";https://twitter.com/macamoralesb/status/803689239711870976
shihana3;2016-11-29 13:39;15;15;"لكل باحث في الفيروسات يرغب بفكره مشروع بحثي وطني يأخذ عينات مياه من الوادي وماجاوره لفحصها عن Rotavirus + Norovirus المسببه ل gastroenteritis https:// twitter.com/MBC24News/stat us/803668076365541378 …";;;;"803669687313793024";https://twitter.com/shihana3/status/803669687313793024
plenitudysalud;2016-11-29 13:23;1;0;"Gastroenteritis por rotavirus - http://www. plenitudysalud.com/gastroenteriti s-por-rotavirus/ … pic.twitter.com/L5FMEvb55S";;;;"803665695976239104";https://twitter.com/plenitudysalud/status/803665695976239104
elfo2007;2016-11-29 13:11;0;0;"Rotavirus ? Por eso ayer cuando comenzó el programa se notaba en su rostro que algo no estaba bien. Que mejore pronto";;;;"803662575703650304";https://twitter.com/elfo2007/status/803662575703650304
ROTACouncil;2016-11-29 12:57;1;0;"#Ireland introduces #rotavirus vaccines this week for babies born after October 1 http:// bit.ly/2fyI6Fo";;;#Ireland #rotavirus;"803659041998249984";https://twitter.com/ROTACouncil/status/803659041998249984
PharmaStar;2016-11-29 11:10;1;1;"#Vaccino anti #rotavirus raccomandato dalla 6a settimana di vita http://www. pharmastar.it/?cat=7&id=22888 pic.twitter.com/Xzp94nlHFr";;;#Vaccino #rotavirus;"803632122145579008";https://twitter.com/PharmaStar/status/803632122145579008
HSELive;2016-11-29 10:45;2;2;"#Rotavirus oral vaccine is given at 2 and 4 months. http://www. immunisation.ie for important information before your GP appointment #5GPVisits pic.twitter.com/qMKruLVeSZ";;;#Rotavirus #5GPVisits;"803625820304441344";https://twitter.com/HSELive/status/803625820304441344
elsbeth_tWitt;2016-11-29 10:19;0;0;"Kunnen huisartsen en consultatiebureaus even afspreken wie het vaccin tegen rotavirus regelt? Hoor hoop kastje-muur-verhalen...";;;;"803619457339891713";https://twitter.com/elsbeth_tWitt/status/803619457339891713
SardegnaMedicin;2016-11-29 08:47;0;0;"#WAidid : #vaccino anti #Rotavirus raccomandato già dalla sesta settimana di vita http://www. sardegnamedicina.it/content/waidid -vaccino-anti-rotavirus-raccomandato-gi%C3%A0-dalla-sesta-settimana-di-vita …";;;#WAidid #vaccino #Rotavirus;"803596159088525313";https://twitter.com/SardegnaMedicin/status/803596159088525313
PHLPublicHealth;2016-11-29 08:22;2;1;"RT @jezebel : Anti-Vaccination Mom Changes Mind After All Three Kids Contract Rotavirus http:// buff.ly/2gocyi7 pic.twitter.com/kBsV4Bxt1o";;@jezebel;;"803589838050103296";https://twitter.com/PHLPublicHealth/status/803589838050103296
Agenparl;2016-11-29 07:42;0;0;"Salute, WAidid: vaccino anti #Rotavirus raccomandato già dalla 6° settimana di vita. In… https:// goo.gl/fb/zum3OB";;;#Rotavirus;"803579990092574720";https://twitter.com/Agenparl/status/803579990092574720
Agenparl;2016-11-29 07:38;0;0;"Salute, WAidid: vaccino anti Rotavirus raccomandato già dalla 6° settimana di vita. In Lombardia gratuito per ... - http://www. agenparl.com/salute-waidid- vaccino-anti-rotavirus-raccomandato-gia-dalla-6-settimana-vita-lombardia-gratuito-neonati-lo-fanno/ …";;;;"803578766672863232";https://twitter.com/Agenparl/status/803578766672863232
NutriStudentUNC;2016-11-29 07:10;0;0;"Los #probioticos ayudan al control del rotavirus y de Clostridium difficile (diarrea infantil)";;;#probioticos;"803571753696067584";https://twitter.com/NutriStudentUNC/status/803571753696067584
SciencesCampus;2016-11-29 06:58;0;0;"Gastroentérites à rotavirus : Un problème de santé publique http://www. sciences-campus.info/?p=11625 http:// fb.me/3cQBVU1tT";;;;"803568760808505344";https://twitter.com/SciencesCampus/status/803568760808505344
NicolettaCocco;2016-11-29 06:58;0;0;"Vaccino anti Rotavirus raccomandato già dalla sesta settimana di vita. Gratuito in Lombardia -… https:// lnkd.in/dg57j4K";;;;"803568694676819968";https://twitter.com/NicolettaCocco/status/803568694676819968
DalilaBeatrice;2016-11-29 06:57;0;0;"Vaccino anti Rotavirus raccomandato già dalla sesta settimana di vita. Gratuito in Lombardia -… https:// lnkd.in/d_AA2XB";;;;"803568458130661376";https://twitter.com/DalilaBeatrice/status/803568458130661376
insalutenews;2016-11-29 06:56;0;0;"Vaccino anti Rotavirus raccomandato già dalla sesta settimana di vita. Gratuito in Lombardia - insalutenews.it http://www. insalutenews.it/in-salute/vacc ino-anti-rotavirus-raccomandato-gia-dalla-sesta-settimana-di-vita-gratuito-in-lombardia/#.WD1szsLf_7k.twitter …";;;#;"803568214353395712";https://twitter.com/insalutenews/status/803568214353395712
insalutenews;2016-11-29 06:55;0;0;"Vaccino anti Rotavirus raccomandato già dalla sesta settimana di vita. Gratuito in Lombardia - insalutenews.it http:// fb.me/8b9F8L0pb";;;;"803567962015809536";https://twitter.com/insalutenews/status/803567962015809536
DiarioSalute;2016-11-29 06:32;0;0;"#Gastroenterite acute da #Rotavirus uccide 231 bambini ogni anno, ma il #vaccino lo fanno in pochi https:// goo.gl/9yPTru";;;#Gastroenterite #Rotavirus #vaccino;"803562347621126144";https://twitter.com/DiarioSalute/status/803562347621126144
malatinvisibili;2016-11-29 06:24;1;0;""VACCINO ANTI ROTAVIRUS RACCOMANDATO DALLA 6A SETTIMANA DI VITA." #comitatoimalatiinvisibili #imalatiinvisibili ... http:// fb.me/7CEc39VHD";;;#comitatoimalatiinvisibili #imalatiinvisibili;"803560369608343552";https://twitter.com/malatinvisibili/status/803560369608343552
NK_papers;2016-11-29 06:01;0;0;"Silver nanoparticle treatment ameliorates biliary atresia syndrome in rhesus rotavirus inoculated mice. by Zhang … http:// ift.tt/2gECgQ3";;;;"803554473184526336";https://twitter.com/NK_papers/status/803554473184526336
HumanaBabySpain;2016-11-29 04:44;0;0;"¿Sabias que la #diarrea es ocasionada en el 75% de las veces por virus ( rotavirus y norovirus), 20% bacterias y 5% parásitos? #electrolit";;;#diarrea #electrolit;"803535021315411969";https://twitter.com/HumanaBabySpain/status/803535021315411969
FakeMomAdvice;2016-11-29 04:35;0;0;"Aluminum is great for rotavirus !";;;;"803532843494285312";https://twitter.com/FakeMomAdvice/status/803532843494285312
ferikbalint2008;2016-11-29 00:05;0;0;"Hozzáadtam egy videót egy lejátszási listához ( @YouTube ): http:// youtu.be/1ZvznovXL_E?a – Mi a rotavírus ? Hogyan előzhető meg?";;@YouTube;;"803464759958011904";https://twitter.com/ferikbalint2008/status/803464759958011904
posha_andressa;2016-11-28 23:25;0;0;"- cuidado pessoal de Uruguaiana, surto de rotavírus na área kkkkkk";;;;"803454853783715840";https://twitter.com/posha_andressa/status/803454853783715840
itsmepanda1;2016-11-28 22:12;2;1;"Wait, #rotavirus #vaccine is given @2, 4, & 6 mos, & *might* protect for 1 season, so how would 3-5 yr olds be protected?";;@2;#rotavirus #vaccine;"803436567482273792";https://twitter.com/itsmepanda1/status/803436567482273792
drstern50;2016-11-28 20:00;0;0;"El Nacional: Todo bebé debe tener dos vacunas contra el rotavirus a los seis meses http:// goo.gl/6dRo4N";;;;"803403112358825984";https://twitter.com/drstern50/status/803403112358825984
ClinicaUANDES;2016-11-28 17:30;0;0;"¿Qué es el rotavirus ? http:// ow.ly/M8N2306BvKS pic.twitter.com/vUIG1TveBF";;;;"803365423077093376";https://twitter.com/ClinicaUANDES/status/803365423077093376
