username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
yvonnegracec;2016-11-29 18:21;0;0;"Vomitting when i have nothing left lol";;;;"803740764635152384";https://twitter.com/yvonnegracec/status/803740764635152384
mirellabot;2016-11-29 18:19;0;0;"( VOMITTING PROFUSELY)";;;;"803740256277172224";https://twitter.com/mirellabot/status/803740256277172224
lmaomark;2016-11-29 16:08;1;3;"i'm vomitting https:// twitter.com/jacobsartorius /status/803283489391001601 …";;;;"803707156528857088";https://twitter.com/lmaomark/status/803707156528857088
dope_dove;2016-11-29 15:41;0;0;"Even tho I'm still having trouble eating I'm so so so grateful I'm not vomitting today";;;;"803700318349512710";https://twitter.com/dope_dove/status/803700318349512710
godtierjake;2016-11-29 15:08;0;2;"I WANT SOME KITKATS SO FUCKING BAD {STARTS VOMITTING";;;;"803692043381968897";https://twitter.com/godtierjake/status/803692043381968897
kaleidoskopes;2016-11-29 13:38;0;4;"i just had to drive home while vomitting into a plastic bag";;;;"803669561904009216";https://twitter.com/kaleidoskopes/status/803669561904009216
lucasnkj;2016-11-29 12:38;0;0;"feel like vomitting";;;;"803654417681555456";https://twitter.com/lucasnkj/status/803654417681555456
TheAparichit;2016-11-29 11:27;0;0;"@AdityaMenon22 stop vomitting dung.. National Security is more important than your bloody baseless nonsense.";;@AdityaMenon22;;"803636539192274944";https://twitter.com/TheAparichit/status/803636539192274944
priyxl;2016-11-29 11:25;0;0;"i swear vomitting after having spicy food is hell";;;;"803636113730465793";https://twitter.com/priyxl/status/803636113730465793
_shafiqahazmi;2016-11-29 11:22;0;0;"Lebih rela cirit birit instead of vomitting";;;;"803635220670869504";https://twitter.com/_shafiqahazmi/status/803635220670869504
f4risha;2016-11-29 10:55;0;0;"i feel like vomitting , idk why :(";;;;"803628334261207040";https://twitter.com/f4risha/status/803628334261207040
x_dxnisyxh_x;2016-11-29 10:09;0;0;"need to stop vomitting";;;;"803616771538198528";https://twitter.com/x_dxnisyxh_x/status/803616771538198528
TheAparichit;2016-11-29 09:52;0;0;"the day u will stop vomitting dung...";;;;"803612548381577216";https://twitter.com/TheAparichit/status/803612548381577216
PeanutsUK;2016-11-29 09:25;0;0;"I don't understand the concept when the airway is compromised & you are vomitting #anaphylaxis";;;#anaphylaxis;"803605800895717377";https://twitter.com/PeanutsUK/status/803605800895717377
wen_ruu;2016-11-29 09:12;0;0;"Why i feel like vomitting since jn";;;;"803602434576629760";https://twitter.com/wen_ruu/status/803602434576629760
TheCaterjillar;2016-11-29 09:02;0;1;""alt- vomitting -in-my-mouth-a-little-right"";;;;"803600100123623424";https://twitter.com/TheCaterjillar/status/803600100123623424
balqisafd;2016-11-29 08:15;0;4;"I feel like vomitting all these foods out seeing lovebirds in front of meeeee eu";;;;"803588146818478080";https://twitter.com/balqisafd/status/803588146818478080
KISSYOURGUN;2016-11-29 07:23;0;0;"i have been crying each day multiple times for other 2 years, vomitting sometimes, i had to lower all this and i am a mother";;;;"803575130949582848";https://twitter.com/KISSYOURGUN/status/803575130949582848
busaikuzone;2016-11-29 06:56;0;1;"actually usign line is a mistake bc ive just been vomitting abt senga for the past 4 hours";;;;"803568354921447424";https://twitter.com/busaikuzone/status/803568354921447424
saboo_c;2016-11-29 06:56;0;0;"She is vomitting due to indigetionनीतीश कुमार के संबंध में राबड़ी देवी की सुशील मोदी पर टिप्पणी http:// nbt.in/brX-Rb1/kcf via @NavbharatTimes";;@NavbharatTimes;;"803568291214069760";https://twitter.com/saboo_c/status/803568291214069760
AshleighJayne96;2016-11-29 05:32;0;1;"Vomitting , feeling sorry for myself.";;;;"803547272378220544";https://twitter.com/AshleighJayne96/status/803547272378220544
i_chxxmel;2016-11-29 04:40;0;0;"I feel like vomitting siaaaaa pic.twitter.com/h5yrilEetW";;;;"803534041156751365";https://twitter.com/i_chxxmel/status/803534041156751365
SyarifahMurni;2016-11-29 03:37;0;0;"Its dangggggg hot at the cyclone i feel like vomitting and nak pengsan";;;;"803518233403756544";https://twitter.com/SyarifahMurni/status/803518233403756544
shaymtchlls;2016-11-29 02:59;0;0;"i havent ate a proper meal today like i feel like vomitting every time food enters my fucking throat";;;;"803508780935712768";https://twitter.com/shaymtchlls/status/803508780935712768
itsgrory;2016-11-29 02:04;0;0;"I just saw smthing on ig and i felt vomitting blood";;;;"803494715383365632";https://twitter.com/itsgrory/status/803494715383365632
HannahhJazzy;2016-11-29 01:37;0;0;"I'm actually vomitting .";;;;"803487911471628288";https://twitter.com/HannahhJazzy/status/803487911471628288
TheGraic;2016-11-29 00:52;0;1;"Well that was fun, but I think that's enough vomitting for one night.";;;;"803476605410623488";https://twitter.com/TheGraic/status/803476605410623488
softforkjm;2016-11-29 00:25;0;0;"i feel like vomitting everytime i ate a pill yikes";;;;"803469835900362752";https://twitter.com/softforkjm/status/803469835900362752
tiredhabit;2016-11-29 00:02;0;1;"I feel like vomitting again fuck";;;;"803464167201980416";https://twitter.com/tiredhabit/status/803464167201980416
godtierjake;2016-11-28 23:46;0;3;"EMETO 1. dirkjake {STARTS PROFUSELY VOMITTING";;;;"803459992481394692";https://twitter.com/godtierjake/status/803459992481394692
ruukutia;2016-11-28 23:33;0;1;"but not vomitting it all over my tl for once";;;;"803456806269972480";https://twitter.com/ruukutia/status/803456806269972480
