username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DJ_JEAM;2016-08-30 15:17;0;0;"Alguien me avisa si hay un rotavirus con vómito diarrea y fiebre ?";;;;"770701909376118784";https://twitter.com/DJ_JEAM/status/770701909376118784
Faith_rose1;2016-08-30 15:06;1;1;"@BBCWorld a blatant lie and propaganda. #rotavirus is a fraud, maims and destroys people.";;@BBCWorld;#rotavirus;"770699131404693504";https://twitter.com/Faith_rose1/status/770699131404693504
ii_newsdesk;2016-08-30 14:47;0;0;"#HealthNews Rotavirus infections 'greatly reduced' since vaccine";;;#HealthNews;"770694544341995520";https://twitter.com/ii_newsdesk/status/770694544341995520
WellVine4Health;2016-08-30 14:17;0;0;"Rotavirus infections fell 84% in England since a vaccine for babies was introduced in 2013 http:// buff.ly/2bXYuN6 #kids #health #vaccine";;;#kids #health #vaccine;"770687006506643456";https://twitter.com/WellVine4Health/status/770687006506643456
HelenMatzger;2016-08-30 13:51;0;3;"12th International #Rotavirus Symposium is next week in Melbourne-talks on intros around the world including #India http:// rotavirus2016.org /";;;#Rotavirus #India;"770680444702515201";https://twitter.com/HelenMatzger/status/770680444702515201
litscraper;2016-08-30 13:42;0;0;"Genomic constellation and evolution of Ghanaian G2P[4] rotavirus strains from a global perspective. http:// dlvr.it/M8Qymm";;;;"770678066456571904";https://twitter.com/litscraper/status/770678066456571904
ultralevura;2016-08-30 12:45;0;0;"#Sabíasque los virus son la causa más frecuente de diarrea aguda (Adenovirus, Astrovirus, Rotavirus , etc.)? pic.twitter.com/CTnEI8xwyV";;;#Sab;"770663844578463744";https://twitter.com/ultralevura/status/770663844578463744
_MissLois;2016-08-30 11:49;0;0;"I'd rather my baby have high temp than meningitis B or rotavirus !";;;;"770649708935147520";https://twitter.com/_MissLois/status/770649708935147520
infeksianak;2016-08-30 11:36;2;0;"(5) Untungnya, rotavirus dapat dicegah dengan imunisasi rotavirus . Imunisasi rotavirus diberikan sebanyak 3 kali pada usia 2, 4, dan 6 bulan";;;;"770646495498383361";https://twitter.com/infeksianak/status/770646495498383361
infeksianak;2016-08-30 11:36;2;0;"(4) Rotavirus menyebar melalui makanan, mainan, atau cairan yang terkontaminasi. Penyebaran ini dapat terjadi dengan sangat cepat.";;;;"770646367798558720";https://twitter.com/infeksianak/status/770646367798558720
infeksianak;2016-08-30 11:35;2;0;"(2)Selain diare, gejala yang menyertai diare rotavirus adalah muntah-muntah, nafsu makan anak menurun, demam, dan nyeri perut.";;;;"770646120791875584";https://twitter.com/infeksianak/status/770646120791875584
liderweb_mx;2016-08-30 10:28;0;0;"#LídeWeb | Llegan a la ciudad dosis contra el rotavirus http:// elquiosco.mx/?p=139363 pic.twitter.com/CNDqLXRYSd";;;#L;"770629302308134912";https://twitter.com/liderweb_mx/status/770629302308134912
Med_Microbe_bot;2016-08-30 10:07;0;0;"【学名】 Rotavirus 【読み】ロタウイルス 【分類】RNAウイルス（レオウイルス科）";;;;"770624038796300288";https://twitter.com/Med_Microbe_bot/status/770624038796300288
DrNancyM_CDC;2016-08-30 10:05;4;6;"10 years of rotavirus vaccine means a lot of severe rotavirus disease, hospitalizations and deaths were prevented. http:// ow.ly/gUub303GYWr";;;;"770623484376584192";https://twitter.com/DrNancyM_CDC/status/770623484376584192
khnssn;2016-08-30 08:17;0;0;"terima kasih untuk selalu ada saat rotavirus menyerangku @Java Bean Coffee N Resto https://www. instagram.com/p/BJu4cIgjw-9/";;@Java;;"770596190719205376";https://twitter.com/khnssn/status/770596190719205376
gregladen;2016-08-30 07:15;0;0;"The Vaccine Needs Help: Carina Storrs on Rotavirus Prevention in Developing Countries http:// ikonokast.com/2016/03/15/vac cine-needs-help-carina-storrs-rotavirus-prevention-developing-countries/ …";;;;"770580724864823296";https://twitter.com/gregladen/status/770580724864823296
SansanTantra;2016-08-30 07:12;0;0;"Already 7kg and 61cm.. Glenn is having Rotavirus and IPD immunization today.. Glenn was… (at RSIA Family) [pic] — https:// path.com/p/28FhxI";;;;"770579971165134849";https://twitter.com/SansanTantra/status/770579971165134849
firstaidshow;2016-08-30 05:27;0;0;"Rotavirus infections 'greatly reduced' since vaccine - BBC News http:// buff.ly/2bZzlPC #firstaid #medical";;;#firstaid #medical;"770553396537458693";https://twitter.com/firstaidshow/status/770553396537458693
AlastairNeville;2016-08-30 04:48;0;5;"Been an eventful last few days on the farm. From assisted calvings through to Rotavirus running rampant. Woohoo pic.twitter.com/MbGcCl079k";;;;"770543781967912960";https://twitter.com/AlastairNeville/status/770543781967912960
Sales_Vision;2016-08-30 03:40;0;0;"#Rotavirus infections 'greatly reduced' since #vaccine #MediaSoft https:// twitter.com/bbchealth/stat us/768632609488330752 …";;;#Rotavirus #vaccine #MediaSoft;"770526490060582912";https://twitter.com/Sales_Vision/status/770526490060582912
