username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
gilsonsolis;2016-10-30 19:27;0;0;"Rotavirus . I hate you :( me toco :(";;;;"792870608921038849";https://twitter.com/gilsonsolis/status/792870608921038849
2019travis;2016-10-30 19:21;0;0;"#rotavirus adult nude pictures of girlfriends and wives http:// 5tn.girlssexy.pw";;;#rotavirus;"792869069229817856";https://twitter.com/2019travis/status/792869069229817856
ElaCoelho;2016-10-30 17:11;2;2;""Quero uma dieta perder 10 kg em uma semana." Só se for a base de ROTAVIRUS e Salmonela, querida";;;;"792836310444761088";https://twitter.com/ElaCoelho/status/792836310444761088
HealthTBN;2016-10-30 16:45;0;0;"#ChildCare gastro outbreak: ... #Gastroenteritis #NorthShoreSydney #Rotavirus #news http:// wp.me/p7uq53-a7i pic.twitter.com/0yg8F7x2Vz";;;#ChildCare #Gastroenteritis #NorthShoreSydney #Rotavirus #news;"792829923245207552";https://twitter.com/HealthTBN/status/792829923245207552
edurnecampo;2016-10-30 15:29;0;1;"Lo que va a exterminar la humanidad va a ser un rotavirus ... guardad este tuit";;;;"792810686145499136";https://twitter.com/edurnecampo/status/792810686145499136
LiaxX_;2016-10-30 12:47;0;0;"To com rotavírus";;;;"792769875966033920";https://twitter.com/LiaxX_/status/792769875966033920
babicorreia;2016-10-30 12:42;0;1;"entao nao é rotavirus (ainda bem!!) o rota vc tem tudo ao mesmo tempo (serio, é horrivel), desmaio e tosses mas melhoras :~";;;;"792768592844652545";https://twitter.com/babicorreia/status/792768592844652545
censia_salud;2016-10-30 10:49;13;6;"El #rotavirus es un virus que causa casos graves de #diarrea y vómitos. Afecta principalmente a #bebés , niñas y niños pequeños pic.twitter.com/INrZvbSlW4";;;#rotavirus #diarrea #beb;"792740091374477313";https://twitter.com/censia_salud/status/792740091374477313
RedPaPaz;2016-10-30 10:40;4;5;"Vacunas evitan entre 2-3 millones de muertes al año al protegernos contra difteria, sarampión, neumonía, rotavirus , rubeola, tétanos y polio pic.twitter.com/HZROYUkUUV";;;;"792737925305884672";https://twitter.com/RedPaPaz/status/792737925305884672
nltarlow;2016-10-30 10:36;5;4;"#CDC is great at throwing away info that doesn't suit their agenda. Offit just cares about the $millions he made from #rotavirus . #vaxxed https:// twitter.com/LaLaRueFrench7 5/status/766105209328181248 …";;;#CDC #rotavirus #vaxxed;"792737003934744577";https://twitter.com/nltarlow/status/792737003934744577
ItWorksWrapTime;2016-10-30 10:12;0;0;"Spent a portion of last night in the ER for "inflamed gastro tract", pretty sure rotavirus is going around... http:// fb.me/4Bgd7dL5S";;;;"792730921287970816";https://twitter.com/ItWorksWrapTime/status/792730921287970816
21stCscribe;2016-10-30 09:07;0;0;"Rotavirus For Luck #ailmentsongs";;;#ailmentsongs;"792714653063385088";https://twitter.com/21stCscribe/status/792714653063385088
amaurigm;2016-10-30 08:49;0;1;"rotavirus ?";;;;"792710123894501376";https://twitter.com/amaurigm/status/792710123894501376
babicorreia;2016-10-30 07:51;0;1;"nossa amiga :( o vini teve rotavirus uma vez e ficou uma semana de cama, e mesmo assim desenvolveu intolerância a lactose";;;;"792695403397390337";https://twitter.com/babicorreia/status/792695403397390337
DropOfjosh;2016-10-30 05:31;0;0;"por lo tanto prefiero que me de 5 veces más fuerte a mi el rotavirus que a ella";;;;"792660270892056576";https://twitter.com/DropOfjosh/status/792660270892056576
DropOfjosh;2016-10-30 05:30;0;0;"Con respecto al rotavirus prefiero mil veces tenerlo yo a que se le pegue a mi abuelita";;;;"792659948224348160";https://twitter.com/DropOfjosh/status/792659948224348160
el_nonymous;2016-10-30 03:55;0;0;"Rotavirus menyerang badan bareng virus flu, ketemu di jalan pelotot-pelototan lalu kelahi mati semua ga ada yg menang, eug ga jadi sakit.";;;;"792636137315508224";https://twitter.com/el_nonymous/status/792636137315508224
EnOriente;2016-10-30 01:55;0;0;"Ciudadanía debe tomar conciencia sobre importancia de vacunas contra el rotavirus http:// j.mp/1QpKuup";;;;"792605709485666304";https://twitter.com/EnOriente/status/792605709485666304
DropOfjosh;2016-10-30 00:37;0;1;"En mi casa andan todos con el rotavirus y yo soy la siguiente";;;;"792586139114803200";https://twitter.com/DropOfjosh/status/792586139114803200
drstern50;2016-10-30 00:00;0;0;"El Nacional: Todo bebé debe tener dos vacunas contra el rotavirus a los seis meses http:// goo.gl/6dRo4N";;;;"792576774370492418";https://twitter.com/drstern50/status/792576774370492418
TripPrimaryCare;2016-10-29 23:45;0;0;"New2Trip: Recommendations for use of rotavirus vaccines in infants http:// bit.ly/2eu1Ibb";;;;"792573090823823362";https://twitter.com/TripPrimaryCare/status/792573090823823362
FakeMomAdvice;2016-10-29 23:35;0;0;"Daycare is great for rotavirus !";;;;"792570596404125696";https://twitter.com/FakeMomAdvice/status/792570596404125696
crosshairsonyou;2016-10-29 23:00;4;2;"Reading: Did CDC & Paul Offit Know Rotavirus Vaccine Risks Before Release? http:// paraven.net/did-cdc-paul-o ffit-know-rotavirus-vaccine-risks-before-release/ … via @joegooding";;@joegooding;;"792561839250911232";https://twitter.com/crosshairsonyou/status/792561839250911232
sgord3ocdsb;2016-10-29 21:58;1;0;"There are vaccines that could stop rotavirus and pneumonia - that kill nearly 3 million children under the age of five every year.";;;;"792546192924237824";https://twitter.com/sgord3ocdsb/status/792546192924237824
_hans;2016-10-29 21:50;0;0;"rotavirus";;;;"792544056438034432";https://twitter.com/_hans/status/792544056438034432
