username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
SUMITRAA_;2016-02-28 18:32;0;5;"५ महिना मात्र भएकी मेरी छोरी vomitting & पखला लागेर बिरामी भएको अबस्था pic.twitter.com/YU9f7LsqRM";;;;"704086842413428736";https://twitter.com/SUMITRAA_/status/704086842413428736
Resulka;2016-02-28 18:31;0;0;"*about to eat breakfast, Co-worker starts telling her about her granddaughter vomitting everywhere over the weekend.*";;;;"704086476661731328";https://twitter.com/Resulka/status/704086476661731328
amirahrahimmm;2016-02-28 18:00;0;0;"when u wake up in the morning and then your tummy feels empty......and u feel like vomitting ......";;;;"704078799026061312";https://twitter.com/amirahrahimmm/status/704078799026061312
EMlGAY;2016-02-28 14:28;0;1;"@SenorDavidRivas that honestly has me VOMITTING";;@SenorDavidRivas;;"704025404139507713";https://twitter.com/EMlGAY/status/704025404139507713
MikeAshleyLies;2016-02-28 14:13;0;1;"@DeenJam @johncharver1892 @michael33495998 Aye. if you've got the shits and then you start vomitting it doesn't make the shits any better.";;@DeenJam @johncharver1892 @michael33495998;;"704021558340165632";https://twitter.com/MikeAshleyLies/status/704021558340165632
Peachicksbakery;2016-02-28 13:29;0;0;"@RaisinNoFools the hydrolyzed formulas are made with cows milk & none of mine have been able to drink them without projectile vomitting !";;@RaisinNoFools;;"704010586254876673";https://twitter.com/Peachicksbakery/status/704010586254876673
diyanazxx;2016-02-28 13:12;0;0;"Ths vomitting has to stop";;;;"704006394190540801";https://twitter.com/diyanazxx/status/704006394190540801
Jenniffer1k;2016-02-28 13:05;0;0;"I Didn't Even Sleep Last Night Cause I Been Vomitting All Night";;;;"704004440651657216";https://twitter.com/Jenniffer1k/status/704004440651657216
Chelleelle_;2016-02-28 12:53;0;0;"Vomitting at this hour is not fun";;;;"704001466256625664";https://twitter.com/Chelleelle_/status/704001466256625664
tiarebalboa;2016-02-28 12:50;0;11;"still drunk. on the verge of vomitting everywhere :)";;;;"704000811769024512";https://twitter.com/tiarebalboa/status/704000811769024512
kevbo887;2016-02-28 12:30;0;1;"@Lets_GoBruins vomit and vomitting";;@Lets_GoBruins;;"703995628020502528";https://twitter.com/kevbo887/status/703995628020502528
paulineetann;2016-02-28 12:17;0;0;"Kinda hungry but dw to eat cos fat but I feel like vomitting too???";;;;"703992331792330752";https://twitter.com/paulineetann/status/703992331792330752
