username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
sisfolch780;2016-09-29 19:55;0;0;"Hey girl you must be the norovirus because I can'tvget away from you.";;;;"781643613117833220";https://twitter.com/sisfolch780/status/781643613117833220
pepapueblario;2016-09-29 19:48;0;0;"Hey girl you must be the norovirus because I can't get away .rom you.";;;;"781641724833697793";https://twitter.com/pepapueblario/status/781641724833697793
anna_kosovac;2016-09-29 19:45;0;1;"The norovirus of 2014 was a bonding experience for my husband and I. Never again thank you. #gastro https:// twitter.com/rania_spooner/ status/781636034035523584 …";;;#gastro;"781641102713458688";https://twitter.com/anna_kosovac/status/781641102713458688
guymetropolis;2016-09-29 19:27;0;0;"#Australia . #Norovirus . #Epidemic variant? Eurosurveillance - View Article http://www. eurosurveillance.org/ViewArticle.as px?ArticleId=22594 …";;;#Australia #Norovirus #Epidemic;"781636468133404672";https://twitter.com/guymetropolis/status/781636468133404672
oliviamannall;2016-09-29 19:24;1;2;"me: i love winter!!!! anxiety: winter is norovirus season";;;;"781635721941647361";https://twitter.com/oliviamannall/status/781635721941647361
kei_reck;2016-09-29 19:06;0;0;"厚生労働省の発表では年間の食中毒患者数の約半分はノロウイルス（ Norovirus )によるものと言われ、その内約7割は11月〜2月に発生するそうです。ご家庭の抗菌対策はまず手洗いと大銀穣！ http:// item.rakuten.co.jp/kei-reck-shop/ 817234/ …";;;;"781631149579698176";https://twitter.com/kei_reck/status/781631149579698176
InfectoWeb;2016-09-29 19:01;0;0;"Las personas infectadas por norovirus son contagiosas desde el momento en que comienzan a sentirse mal hasta 3 días después de recuperarse";;;;"781630001410109440";https://twitter.com/InfectoWeb/status/781630001410109440
nicolieee123;2016-09-29 18:46;0;5;"when your cousin decides to remind you about when you got norovirus ... pic.twitter.com/MMUdMfE1fZ";;;;"781626198602362880";https://twitter.com/nicolieee123/status/781626198602362880
no1AlFielding;2016-09-29 18:42;0;0;"Or a norovirus inspired undergarment accident.... @NewsThingRT @profanityswan";;@NewsThingRT @profanityswan;;"781625347892776969";https://twitter.com/no1AlFielding/status/781625347892776969
GlamaGirl101;2016-09-29 18:33;0;0;"Ginger-Garlic Soup (Made With 52 Cloves of Garlic) Defeats Colds, Flu and Even Norovirus http:// fb.me/7gYkUiA3h";;;;"781622901019709440";https://twitter.com/GlamaGirl101/status/781622901019709440
topMelbourneNow;2016-09-29 18:08;0;0;"Gastro pandemic fears over norovirus found in Victoria http:// ow.ly/eMwO304HD9H";;;;"781616682997420032";https://twitter.com/topMelbourneNow/status/781616682997420032
MMwrites;2016-09-29 18:04;0;0;"By "toxic" Mr. Cuban means popular, like cruise ship norovirus .";;;;"781615656420663297";https://twitter.com/MMwrites/status/781615656420663297
Pepperell_Lab;2016-09-29 17:43;0;0;"This is like an impending zombie apocalypse. Norovirus is the worst (shudder) https:// twitter.com/DrSeraJames/st atus/781579109877121024 …";;;;"781610271894798337";https://twitter.com/Pepperell_Lab/status/781610271894798337
kaykataj;2016-09-29 17:40;0;0;"norovirus can do permanent damage - watch out https:// twitter.com/theage/status/ 781607725679710210 …";;;;"781609691906396160";https://twitter.com/kaykataj/status/781609691906396160
dhyanadove;2016-09-29 17:35;0;0;"Ginger-Garlic Soup (Made With 52 Cloves of Garlic) Defeats Colds, Flu and Even Norovirus http:// fb.me/8hv6dUOxj";;;;"781608303876976640";https://twitter.com/dhyanadove/status/781608303876976640
theage;2016-09-29 17:32;11;3;"Gastro pandemic fears over norovirus found in Victoria http:// ow.ly/eMwO304HD9H";;;;"781607725679710210";https://twitter.com/theage/status/781607725679710210
Kadriilham;2016-09-29 17:07;0;0;"Don't let #norovirus sink your cruise line's reputation. Read @PeterTeska latest blog http:// ow.ly/fz4o304z3X0";;@PeterTeska;#norovirus;"781601411930984449";https://twitter.com/Kadriilham/status/781601411930984449
KConn1212;2016-09-29 15:55;0;1;"A little PSA. #Norovirus #stomachflu #stayhome #please pic.twitter.com/ZVGRUvo1uF";;;#Norovirus #stomachflu #stayhome #please;"781583212023779329";https://twitter.com/KConn1212/status/781583212023779329
DrSeraJames;2016-09-29 15:39;2;1;"A norovirus intervariant GII.4 recombinant in Victoria, Australia : the next epidemic variant? @Eurosurveillanc http://www. eurosurveillance.org/ViewArticle.as px?ArticleId=22594 …";;@Eurosurveillanc;;"781579109877121024";https://twitter.com/DrSeraJames/status/781579109877121024
prohealthytips1;2016-09-29 15:14;0;0;"GINGER-GARLIC SOUP (MADE WITH 52 CLOVES OF GARLIC) DEFEATS COLDS, FLU AND EVEN NOROVIRUS http://www. prohealthytips.com/2016/09/ginger -garlic-soup-made-with-52-cloves-of-garlic-defeats-colds-flu-and-even-norovirus/ …";;;;"781572770006126592";https://twitter.com/prohealthytips1/status/781572770006126592
__carinaxo;2016-09-29 14:34;0;0;"The last time I felt this ill was perhaps when I had norovirus .";;;;"781562734290796544";https://twitter.com/__carinaxo/status/781562734290796544
ServSafe;2016-09-29 14:32;0;4;"The answer to the @Tork_SCA_Brand Week 5 #NFSM giveaway question is: Norovirus symptoms can appear as early as 12 hours after exposure.";;@Tork_SCA_Brand;#NFSM;"781562310439698432";https://twitter.com/ServSafe/status/781562310439698432
NonWhiteHat;2016-09-29 14:28;0;0;"When I was a kid we are norovirus infested burritos for breakfast. In the snow!";;;;"781561211532042242";https://twitter.com/NonWhiteHat/status/781561211532042242
izarrecerda271;2016-09-29 14:08;0;0;"Hey girl you mutt be the norovirus because I can't get away from you.";;;;"781556184830607361";https://twitter.com/izarrecerda271/status/781556184830607361
IDPractitioner;2016-09-29 13:47;1;0;"A #norovirus intervariant GII.4 recombinant in Victoria, #Australia June 2016: the next #epidemic variant? http://www. eurosurveillance.org/ViewArticle.as px?ArticleId=22594 …";;;#norovirus #Australia #epidemic;"781551053661581313";https://twitter.com/IDPractitioner/status/781551053661581313
biomanxii;2016-09-29 13:46;0;1;"In vitro growth of #norovirus in human gut cells demonstrated! http:// science.sciencemag.org/content/early/ 2016/08/24/science.aaf5211.full …";;;#norovirus;"781550786035773440";https://twitter.com/biomanxii/status/781550786035773440
goblingee;2016-09-29 13:35;0;0;"I fucking hate norovirus but i fucking love custard so it's not all bad.";;;;"781547854171140096";https://twitter.com/goblingee/status/781547854171140096
psa2;2016-09-29 12:58;0;0;"Sans reading glasses, I thought this said " norovirus ". https:// twitter.com/abcnotorious/s tatus/781332881759145988 …";;;;"781538582972370944";https://twitter.com/psa2/status/781538582972370944
polepalau822;2016-09-29 12:38;0;0;"Hey girl you must be the norovirus because I can't get away from yo .";;;;"781533630292172800";https://twitter.com/polepalau822/status/781533630292172800
MCBazacoPhD;2016-09-29 12:19;0;0;"From @Eurosurveillanc #Norovirus intervariant GII.4 #Australia http://www. eurosurveillance.org/ViewArticle.as px?ArticleId=22594 … #foodsafety #publichealth";;@Eurosurveillanc;#Norovirus #Australia #foodsafety #publichealth;"781528750022361089";https://twitter.com/MCBazacoPhD/status/781528750022361089
Leighbra;2016-09-29 12:06;0;0;"the bathrooms don't have updated hands free faucets reqed by law here, so if a norovirus hits?";;;;"781525551924203520";https://twitter.com/Leighbra/status/781525551924203520
Paws4today;2016-09-29 11:40;0;0;"Ginger-Garlic Soup (Made With 52 Cloves of Garlic) Defeats Colds, Flu and Even Norovirus http:// wisemindhealthybody.com/prevent-diseas e/garlic-soup/ … via @eatlocalgrown";;@eatlocalgrown;;"781519105626996736";https://twitter.com/Paws4today/status/781519105626996736
