username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
NowPenang;2016-09-29 19:50;0;0;"Rotavirus shuts down resort - Malay Mail, 30 September 2016 pic.twitter.com/V6aS0HGCiT";;;;"781642262077804545";https://twitter.com/NowPenang/status/781642262077804545
shoshfish;2016-09-29 19:44;0;0;"Anti-Vaccination Mom Changes Mind After All Three Kids Contract Rotavirus http:// jezebel.com/anti-vaccinati on-mom-changes-mind-after-all-three-kids-1787084770?utm_medium=sharefromsite&utm_source=Jezebel_twitter …";;;;"781640891643682816";https://twitter.com/shoshfish/status/781640891643682816
PHLPublicHealth;2016-09-29 18:17;2;2;"This is SO SCARY! RT @Jezebel : Anti-Vaccination Mom Changes Mind After All Three Kids Contract Rotavirus http:// buff.ly/2cCiBS5 pic.twitter.com/HOLRB4eWdX";;@Jezebel;;"781618827423547392";https://twitter.com/PHLPublicHealth/status/781618827423547392
brscottmy;2016-09-29 18:11;1;0;"Rotavirus : Bukit Merah Water Park Closed http://www. malaysiandigest.com/news/634628-ro tavirus-bukit-merah-water-park-closed.html …";;;;"781617297106477057";https://twitter.com/brscottmy/status/781617297106477057
bacteriality;2016-09-29 18:00;0;15;"Overheard at the UMN Microbiology Club: "One time I won the raffle and got rotavirus ."";;;;"781614664757178370";https://twitter.com/bacteriality/status/781614664757178370
Yumida1;2016-09-29 17:11;0;0;"Kes Jangkitan Rotavirus Pada Kanak-Kanak [+] http:// umiwish.blogspot.com/2016/09/kes-ja ngkitan-rotavirus-pada-kanak-kanak.html … #rotavirus #rotavirusmalaysia #penyakitrotavirus #jangkitanrotavirus";;;#rotavirus #rotavirusmalaysia #penyakitrotavirus #jangkitanrotavirus;"781602405800706048";https://twitter.com/Yumida1/status/781602405800706048
mama_trabajando;2016-09-29 17:05;0;0;"El 54% de los padres desconoce la vacuna contra el rotavirus http:// elpais.com/elpais/2016/09 /27/mamas_papas/1474993427_324748.html?id_externo_rsoc=TW_CC … via @el_pais";;@el_pais;;"781600854457585664";https://twitter.com/mama_trabajando/status/781600854457585664
ProMED_PORT;2016-09-29 16:33;0;0;"PRO/PORT> Diarreia - Brasil (04) (GO), surto, rotavírus http:// bit.ly/2dHVt4z";;;;"781592671718563840";https://twitter.com/ProMED_PORT/status/781592671718563840
albalatdental;2016-09-29 16:12;0;1;"El 54% de los padres desconoce la vacuna contra el rotavirus http:// r4s.to/142gi pic.twitter.com/XuKqRf9KLe";;;;"781587385716965377";https://twitter.com/albalatdental/status/781587385716965377
ideal_granada;2016-09-29 15:30;0;0;"Más del 50% de los padres desconoce que el rotavirus se puede prevenir http://www. ideal.es/sociedad/salud /vida-sana/201609/29/padres-desconocen-rotavirus-puede-20160929093843-rc.html … pic.twitter.com/PjrMheTOLp";;;;"781576788300304384";https://twitter.com/ideal_granada/status/781576788300304384
ideal_almeria;2016-09-29 15:30;0;0;"Más del 50% de los padres desconoce que el rotavirus se puede prevenir http://www. ideal.es/sociedad/salud /vida-sana/201609/29/padres-desconocen-rotavirus-puede-20160929093843-rc.html … pic.twitter.com/KQWU3fFA7u";;;;"781576785062457344";https://twitter.com/ideal_almeria/status/781576785062457344
ideal_jaen;2016-09-29 15:30;0;0;"Más del 50% de los padres desconoce que el rotavirus se puede prevenir http://www. ideal.es/sociedad/salud /vida-sana/201609/29/padres-desconocen-rotavirus-puede-20160929093843-rc.html … pic.twitter.com/Bb6cPMAmpe";;;;"781576783535677440";https://twitter.com/ideal_jaen/status/781576783535677440
Flaaaaalala;2016-09-29 14:38;0;0;"Family suffers horribly w/3wks of rotavirus , but measles & Disneyland was the tiebreaker? http:// nypost.com/2016/09/20/i-w as-an-anti-vax-crackpot-until-this-happened/ …";;;;"781563929285713920";https://twitter.com/Flaaaaalala/status/781563929285713920
