username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
mariearter;2016-03-30 18:35;0;0;"Rotavirus no more - #India just launched its biggest health campaign yet https://www. globalcitizen.org/en/content/rot avirus-no-more-india-just-launched-its-biggest/ …";;;#India;"715306554866712576";https://twitter.com/mariearter/status/715306554866712576
AleEnergici;2016-03-30 17:02;0;0;"Hijo con rotavirus me acaba de langüetear la nariz. Cualquier estrategia de prevención de contagio ha sido en vano";;;;"715283017183453184";https://twitter.com/AleEnergici/status/715283017183453184
Raina0231;2016-03-30 16:29;0;0;"@BNR zou betere voorlichting niet helpen? Onze baby had het destijds ook. We waren op tijd maar hadden nog nooit van het Rotavirus gehoord.";;@BNR;;"715274895752564736";https://twitter.com/Raina0231/status/715274895752564736
ChildrensPrize;2016-03-30 15:35;1;0;"#ICYMI India fights against #rotavirus to save kids' lives! http:// qz.com/648112/india-l aunches-war-against-a-virus-that-kills-over-100000-kids-every-year/ … #globaldev #vaccines";;;#ICYMI #rotavirus #globaldev #vaccines;"715261280227958785";https://twitter.com/ChildrensPrize/status/715261280227958785
GlblCtznImpact;2016-03-30 15:13;5;5;"#Rotavirus no more - #India just launched its biggest health campaign yet http:// glblctzn.me/1SnjPcv pic.twitter.com/KkqVthe6rl";;;#Rotavirus #India;"715255545905692675";https://twitter.com/GlblCtznImpact/status/715255545905692675
mikeroberts504;2016-03-30 13:37;0;0;"Rotavirus no more - India just launched its biggest health campaign yet http:// glblctzn.me/1RyC6UG #globalcitizen";;;#globalcitizen;"715231577425313793";https://twitter.com/mikeroberts504/status/715231577425313793
AnitaEDD;2016-03-30 13:33;43;59;"The launch of #rotavirus vaccine in #India is great news for children & families. pic.twitter.com/OXW6lCPVoV";;;#rotavirus #India;"715230550030729217";https://twitter.com/AnitaEDD/status/715230550030729217
HamCoHealth;2016-03-30 13:31;1;0;"Without #vaccines , almost all kids worldwide would be infected with #rotavirus between ages 3-5. #vaccineswork pic.twitter.com/AcKyKt14gu";;;#vaccines #rotavirus #vaccineswork;"715230042918363136";https://twitter.com/HamCoHealth/status/715230042918363136
irregx;2016-03-30 13:21;0;1;"Rotavirus should immediately convert to Islam and become peaceful! https:// twitter.com/SalmanSoz/stat us/715220701859475460 …";;;;"715227480542486528";https://twitter.com/irregx/status/715227480542486528
305_0892;2016-03-30 12:50;4;0;"#30M En Ambulatorio de Venezuela de 4 vacunas necesarias para niños solo hay 2. No hay rotavirus ni neumococo. pic.twitter.com/EGAKumwEj9";;;#30M;"715219758715695104";https://twitter.com/305_0892/status/715219758715695104
sapphirag;2016-03-30 12:17;0;0;"#India adds #rotavirus vaccine to universal immunization program- potentially saving 80k children's lives a year! http:// buff.ly/22KWqws";;;#India #rotavirus;"715211296191483904";https://twitter.com/sapphirag/status/715211296191483904
GeorgeZapo;2016-03-30 12:16;0;0;"New Rotavirus Vaccines Added to India's Immunization Schedule: http:// bit.ly/1WSUATm #globalhealth pic.twitter.com/06iTuM1hGY";;;#globalhealth;"715211097238855680";https://twitter.com/GeorgeZapo/status/715211097238855680
tybhlsc118;2016-03-30 12:06;0;0;"World Health Organization Praises India For Launch Of Rotavirus Vaccine - NDTV http://www. ndtv.com/health/world-h ealth-organization-praises-india-for-launch-of-rotavirus-vaccine-1290902 … #HealthOrg #hlsc1182";;;#HealthOrg #hlsc1182;"715208489233059840";https://twitter.com/tybhlsc118/status/715208489233059840
