username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
CutzCorner;2016-08-30 19:27;0;0;"Sounds like it was nasty...players vomitting everywhere like it's the exorcist...";;;;"770765005054615552";https://twitter.com/CutzCorner/status/770765005054615552
17MIN6YU;2016-08-30 19:19;0;0;"uh baaaaaabe ㅜ you make me really worryㅡ how to stop you from vomitting have you had breakfast now..";;;;"770762874905952256";https://twitter.com/17MIN6YU/status/770762874905952256
poemless;2016-08-30 18:46;0;1;"I want to add that I did this despite the cat projectile vomitting on my laptop and my online software being down. SOMEONE BUY ME A DRINK.";;;;"770754711842529280";https://twitter.com/poemless/status/770754711842529280
jaisendaydiego;2016-08-30 18:21;0;2;"Why cnt i stop vomitting";;;;"770748256787714049";https://twitter.com/jaisendaydiego/status/770748256787714049
CubsVikesJoe;2016-08-30 17:52;0;2;"you mean his leg didn't fly off like a helicopter and people weren't projectile vomitting on each other?";;;;"770740922128695296";https://twitter.com/CubsVikesJoe/status/770740922128695296
MCSportsShow;2016-08-30 17:43;0;0;"Quote from an eyewitness "leg snapped and knee was flailing around" said teammates were vomitting";;;;"770738694592405504";https://twitter.com/MCSportsShow/status/770738694592405504
izzahfarid;2016-08-30 17:08;0;0;"Been vomitting the whole damn night I want to cry";;;;"770729933832237056";https://twitter.com/izzahfarid/status/770729933832237056
kellylynchh;2016-08-30 17:04;0;0;"vomitting back pic.twitter.com/XvwJLg0L9N";;;;"770728814871805956";https://twitter.com/kellylynchh/status/770728814871805956
_melissawong;2016-08-30 16:57;0;2;"I'm vomitting https:// twitter.com/brandonevrs/st atus/770385415492636672 …";;;;"770727111766179841";https://twitter.com/_melissawong/status/770727111766179841
Seann_Pat;2016-08-30 16:47;0;0;"@DEAHQ Hey. I'm gonna go drink alcohol and smoke cigarettes until I'm vomitting blood. Still gonna keep it legal though?";;@DEAHQ;;"770724680063979521";https://twitter.com/Seann_Pat/status/770724680063979521
ksmt_eng;2016-08-30 16:38;0;0;"About the matter of a plan for bank robbery , I’m charge to pass fart and your one is vomitting . (一松:強盗計画の件ですが、私は放屁担当。あなたは嘔吐担当です。)";;;;"770722407199813632";https://twitter.com/ksmt_eng/status/770722407199813632
bestintheleague;2016-08-30 14:22;0;0;"If someone woulda filmed me vomitting in King Chapel during that pageant, i prolly woulda been expelled too.";;;;"770688084606328832";https://twitter.com/bestintheleague/status/770688084606328832
elizabishhhh;2016-08-30 14:11;0;0;"nooo dont come out when jesse is home literally waits five minutes and comes slithering out of the bathroom im vomitting";;;;"770685347151933440";https://twitter.com/elizabishhhh/status/770685347151933440
momokoshiharu;2016-08-30 13:39;0;2;"Listen if you get sick like that you c ould die from vomitting & w/ the oreo itd be gross black sludge thats just";;;;"770677267332726784";https://twitter.com/momokoshiharu/status/770677267332726784
izzahfarid;2016-08-30 13:36;0;0;"I can't even drink water without vomitting it back out again :-(((";;;;"770676592364298240";https://twitter.com/izzahfarid/status/770676592364298240
stephsjustsayen;2016-08-30 12:22;0;0;"Beyond sick to my stomach. All I want to do is vomit. And I hate vomitting . But I know it'll only help.";;;;"770658012646154241";https://twitter.com/stephsjustsayen/status/770658012646154241
pornjhs;2016-08-30 11:28;0;1;"hv fun vomitting ohmygid";;;;"770644261066846208";https://twitter.com/pornjhs/status/770644261066846208
sophiaeleanora;2016-08-30 09:49;0;0;"I legit tearing up when i was vomitting cos";;;;"770619402861424640";https://twitter.com/sophiaeleanora/status/770619402861424640
pasaholpatricia;2016-08-30 08:52;0;0;"shocks i feel like vomitting";;;;"770605226982121472";https://twitter.com/pasaholpatricia/status/770605226982121472
clarajpg;2016-08-30 08:51;0;0;"i'm so full i feel like vomitting i hate this feeling";;;;"770604890338963459";https://twitter.com/clarajpg/status/770604890338963459
charmaineeeangg;2016-08-30 08:37;1;0;"why is everyone vomitting are y'all okay";;;;"770601430273040392";https://twitter.com/charmaineeeangg/status/770601430273040392
cdtellier;2016-08-30 07:00;0;0;"A vomitting dog is better than any alarm clock! #LemonDog #dogsofinstagram #labsofinstagram … https://www. instagram.com/p/BJuvr9ggwhm/";;;#LemonDog #dogsofinstagram #labsofinstagram;"770576941778866176";https://twitter.com/cdtellier/status/770576941778866176
aaaaahhhcc;2016-08-30 06:49;0;0;"trying to eat but u keep on vomitting";;;;"770574090071445504";https://twitter.com/aaaaahhhcc/status/770574090071445504
