username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
YoobiPls;2015-10-30 18:57;0;0;"@WriterDoodles Also smite/ignite shyvana brb vomitting .";;@WriterDoodles;;"660229092458016768";https://twitter.com/YoobiPls/status/660229092458016768
IXDeathTrapXI;2015-10-30 16:22;0;0;"@TAO_Devil ollie is having his first boob.dairy w/o pain and vomitting so im stuck in the chair";;@TAO_Devil;;"660189990090051584";https://twitter.com/IXDeathTrapXI/status/660189990090051584
bec7ford;2015-10-30 16:19;0;0;"@MsBrownMouse :/ there has been no cab vomitting mo :/";;@MsBrownMouse;;"660189214059855872";https://twitter.com/bec7ford/status/660189214059855872
cabweena;2015-10-30 15:36;0;0;"and i feel like vomitting again zzzz";;;;"660178589367664642";https://twitter.com/cabweena/status/660178589367664642
woodduck412;2015-10-30 15:25;0;1;"@jlperry_jr Acevedo sounds as if he's a UN police chief and he's bought and paid for. UN is vomitting into our police agencys";;@jlperry_jr;;"660175631213178880";https://twitter.com/woodduck412/status/660175631213178880
trymeagainlouis;2015-10-30 14:58;0;3;"@louisbootys @chonce2015 the fact simon's at the same time as making him look like scum pretending he is his father figure im vomitting";;@louisbootys @chonce2015;;"660168817960738816";https://twitter.com/trymeagainlouis/status/660168817960738816
jacqlene;2015-10-30 14:46;0;1;"@marc__finn @Nike @JODYHiGHROLLER i'm vomitting i want all of it i'm leaving RiFF RAFF tagged in this";;@marc__finn @Nike @JODYHiGHROLLER;;"660165845285474305";https://twitter.com/jacqlene/status/660165845285474305
zizi2981;2015-10-30 13:48;0;0;"Ok..that's CHEESY...(goosebum,butterfly tickle n vomitting ) :D";;;;"660151387133640704";https://twitter.com/zizi2981/status/660151387133640704
_JustCallMeTy;2015-10-30 13:30;0;0;"Headaches vs vomitting I'll take the headaches all day";;;;"660146780252848128";https://twitter.com/_JustCallMeTy/status/660146780252848128
cabweena;2015-10-30 12:01;0;0;"because idw to be vomitting again";;;;"660124301790547968";https://twitter.com/cabweena/status/660124301790547968
Hyukjae_Elf1304;2015-10-30 11:57;0;0;"Feel like vomitting";;;;"660123321321697280";https://twitter.com/Hyukjae_Elf1304/status/660123321321697280
KainYusanagi;2015-10-30 11:00;0;0;"@Smashlock13 @Sargon_of_Akkad @nrokchi @Mykeru Uh, no. You don't want to be * vomitting *. Just masticating it so they can consume it.";;@Smashlock13 @Sargon_of_Akkad @nrokchi @Mykeru;;"660109085262540800";https://twitter.com/KainYusanagi/status/660109085262540800
rjstagg;2015-10-30 10:49;0;2;"I can confirm no in-car vomitting on the way home. A miracle to be sure... https:// twitter.com/rjspillane/sta tus/660105108722728960 …";;;;"660106139875561473";https://twitter.com/rjstagg/status/660106139875561473
