username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
darlene09465021;2015-06-29 19:59;0;0;"Oh, Shit: More Than 1,000 Runners Get Diarrhea After Mud Day Event http:// fb.me/3ibzh0tVL";;;;"615671079684718593";https://twitter.com/darlene09465021/status/615671079684718593
Fuckpiper_;2015-06-29 19:59;0;0;"So you think your Crush is cute? Imagine them with fucking hot ass diarrhea . Still think there cute? Then u in love";;;;"615670852655411200";https://twitter.com/Fuckpiper_/status/615670852655411200
pwafork;2015-06-29 19:58;0;0;"Come for the trendy mud-run, stay for the days of explosive diarrhea ! http:// gawker.com/oh-shit-more-t han-1-000-runners-get-diarrhea-after-mu-1714763284 …";;;;"615670714247479296";https://twitter.com/pwafork/status/615670714247479296
limabeemaa;2015-06-29 19:57;0;0;"Oh, Shit: More Than 1,000 Runners Get Diarrhea After Mud Day Event http:// gawker.com/oh-shit-more-t han-1-000-runners-get-diarrhea-after-mu-1714763284 …";;;;"615670448420995072";https://twitter.com/limabeemaa/status/615670448420995072
HaileyGracesDad;2015-06-29 19:57;0;0;"ANOTHER Reason You'll NEVER See Me Entering A #MudRun HOLYCRAP More Than 1,000 Runners Get Diarrhea After MudRun http:// gawker.com/oh-shit-more-t han-1-000-runners-get-diarrhea-after-mu-1714763284 …";;;#MudRun;"615670439793131520";https://twitter.com/HaileyGracesDad/status/615670439793131520
KimberlyConne12;2015-06-29 19:57;0;0;"MY baby grls had BAD diarrhea ALL day!!!; (";;;;"615670390220697600";https://twitter.com/KimberlyConne12/status/615670390220697600
BestFriendsphot;2015-06-29 19:53;0;0;"Oh, Shit: More Than 1,000 Runners Get Diarrhea After Mud Day Event http:// fb.me/2dW0Dgsup";;;;"615669381016756224";https://twitter.com/BestFriendsphot/status/615669381016756224
tuckernuckjim;2015-06-29 19:52;0;0;"Oh, Shit: More Than 1,000 Runners Get Diarrhea After Mud Day Event http:// fb.me/509TqoTzU";;;;"615669131170418688";https://twitter.com/tuckernuckjim/status/615669131170418688
chimericalgirl1;2015-06-29 19:52;0;0;"@SGSFOX I think we've already heard your epic diarrhea story.";;@SGSFOX;;"615669102095380480";https://twitter.com/chimericalgirl1/status/615669102095380480
VerbleGherulous;2015-06-29 19:51;0;0;"@coopah It wasn't the diarrhea that got me so much as the leeches. ICKY!";;@coopah;;"615669004863025152";https://twitter.com/VerbleGherulous/status/615669004863025152
Rajendra;2015-06-29 19:51;0;0;"Oh, Shit: More Than 1,000 Runners Get Diarrhea After Mud Day Event http:// fb.me/43Xnm7tDF";;;;"615668878727905283";https://twitter.com/Rajendra/status/615668878727905283
danbraak;2015-06-29 19:50;0;0;"Last night I had a dream that was one long " Diarrhea runs in your jeans" joke. Best dream of the summer.";;;;"615668767285051392";https://twitter.com/danbraak/status/615668767285051392
coopah;2015-06-29 19:50;3;0;"Oh, Shit: More Than 1,000 Runners Get Diarrhea After Mud Day Event http:// gawker.com/oh-shit-more-t han-1-000-runners-get-diarrhea-after-mu-1714763284?utm_campaign=socialflow_gawker_facebook&utm_source=gawker_facebook&utm_medium=socialflow … pic.twitter.com/V63VU59Ftp";;;;"615668632362708992";https://twitter.com/coopah/status/615668632362708992
fr3sh_ish;2015-06-29 19:49;1;0;"SubanAllah warrisdis?!?!?!?! Like say diarrhea dey hold dem https:// twitter.com/ms_bilee/statu s/615651316820537348 …";;;;"615668343308161024";https://twitter.com/fr3sh_ish/status/615668343308161024
hernanderson;2015-06-29 19:48;0;0;"Man charged after child caught in public diarrhea backsplash http:// ift.tt/1LQ3fjO la mejor historia de la semana ya ha sido publicada";;;;"615668290896199684";https://twitter.com/hernanderson/status/615668290896199684
alexskunz;2015-06-29 19:47;0;1;"Was tempted to ask that Mustang driver if his exhaust system was broken. Sounded like an elephant herd with a painful diarrhea ...";;;;"615667865832665090";https://twitter.com/alexskunz/status/615667865832665090
guice;2015-06-29 19:47;0;0;"Ick... Might need to stay away from Mud Runs now... :/ //Oh, Shit: More Than 1,000 Runners Get Diarrhea After Mud … http:// gaw.kr/YsQREE2";;;;"615667820874080256";https://twitter.com/guice/status/615667820874080256
thinning_myself;2015-06-29 19:46;1;1;"When the boy in your class cant stop offering diarrhea medicine to everyone becoz he faked sickness the day before";;;;"615667727747813376";https://twitter.com/thinning_myself/status/615667727747813376
TylerKrist734;2015-06-29 19:46;0;1;"What the fuck kind of person has diarrhea in a public bathroom and doesn't flush #Sickfuck";;;#Sickfuck;"615667686140452869";https://twitter.com/TylerKrist734/status/615667686140452869
USofAmberica;2015-06-29 19:43;0;0;"Like diarrhea RT @RichHomieJohnn_ : Something's are better when nobody knows";;@RichHomieJohnn_;;"615667025495470080";https://twitter.com/USofAmberica/status/615667025495470080
TheGayTimes;2015-06-29 19:43;0;0;"http://www. thegaytimes.net Oh, Shit: More Than 1,000 Runners Get Diarrhea After Mud Day Event";;;;"615666979899244544";https://twitter.com/TheGayTimes/status/615666979899244544
Keepem_Guessinq;2015-06-29 19:42;0;0;"Now my baby got real bad diarrhea";;;;"615666705721880576";https://twitter.com/Keepem_Guessinq/status/615666705721880576
OtoJuugatsu_bot;2015-06-29 19:38;0;0;"http://www. nicovideo.jp/watch/sm170870 82 … 嫉妬満載！　　【十月オト】 DIARRHEA 【UTAUカバー】";;;;"615665694319837188";https://twitter.com/OtoJuugatsu_bot/status/615665694319837188
callmemurphy;2015-06-29 19:36;0;2;"I'm starting a punk band called "The Diarrhea hemorrhoids" who's with me?";;;;"615665110804135936";https://twitter.com/callmemurphy/status/615665110804135936
lilniggararity;2015-06-29 19:34;0;0;"@McDonalds CAUSE YOUR FOOD GIVE A NIGGA EXPLOSIVE DIARRHEA";;@McDonalds;;"615664716891815937";https://twitter.com/lilniggararity/status/615664716891815937
Stormyfyre;2015-06-29 19:34;0;0;"Oh, Shit: More Than 1,000 Runners Get Diarrhea After Mud Day Event http:// fb.me/7vq8bef01";;;;"615664658113032192";https://twitter.com/Stormyfyre/status/615664658113032192
Diarrhea;2015-06-29 19:31;0;0;"@CrispyConcords to FaZe Crispy confirmed.";;@CrispyConcords;;"615663934515757056";https://twitter.com/Diarrhea/status/615663934515757056
1093sugi;2015-06-29 19:31;0;0;"@got_ diarrhea まじかよ。勝負パンツ履きかけてた。っべぇ";;@got_;;"615663931474841600";https://twitter.com/1093sugi/status/615663931474841600
BloggerHumble;2015-06-29 19:27;0;0;"Oh, Shit: More Than 1,000 Runners Get Diarrhea After Mud Day Event http:// goo.gl/fb/AQRjiQ";;;;"615662940545380352";https://twitter.com/BloggerHumble/status/615662940545380352
Diarrhea;2015-06-29 19:27;0;0;"@MysteryPlays_ do it or else i will quickscope you";;@MysteryPlays_;;"615662790942945280";https://twitter.com/Diarrhea/status/615662790942945280
kgeich;2015-06-29 19:25;0;0;"@diarrhea I like it then";;@diarrhea;;"615662285428813824";https://twitter.com/kgeich/status/615662285428813824
houmicide;2015-06-29 19:23;0;0;"@tearshimapart did u get diarrhea";;@tearshimapart;;"615661956364550146";https://twitter.com/houmicide/status/615661956364550146
surgicalcaps;2015-06-29 19:23;0;0;"diarrhea runs http:// fb.me/46Wnx5wMA";;;;"615661791557738497";https://twitter.com/surgicalcaps/status/615661791557738497
kgeich;2015-06-29 19:21;0;0;"@diarrhea I think that's a good idea if you have pitching";;@diarrhea;;"615661473755480064";https://twitter.com/kgeich/status/615661473755480064
joshvoland;2015-06-29 19:21;0;3;"I could go to a restaurant I've never been, that may or may not be shitty, but I'll go the one I know is shitty. I want familiar diarrhea .";;;;"615661306620825600";https://twitter.com/joshvoland/status/615661306620825600
derpxuan_;2015-06-29 19:19;0;6;"A BIRD GOT DIARRHEA ON CELINE";;;;"615660973114855425";https://twitter.com/derpxuan_/status/615660973114855425
fdbfeed;2015-06-29 19:19;0;0;"Oh, Shit: More Than 1,000 Runners Get Diarrhea After Mud Day Event : Last year, the Washington Post reported t... http:// bit.ly/1KlFrp8";;;;"615660889757253632";https://twitter.com/fdbfeed/status/615660889757253632
nickmke;2015-06-29 19:19;0;0;"@AugieSantiago I love finishing off my Mondays with diarrhea";;@AugieSantiago;;"615660807507050496";https://twitter.com/nickmke/status/615660807507050496
GirlFuturist;2015-06-29 19:18;1;1;"1,000+ Runners Get Diarrhea After Mud Day Event http:// gawker.com/oh-shit-more-t han-1-000-runners-get-diarrhea-after-mu-1714763284?utm_campaign=socialflow_gawker_facebook&utm_source=gawker_facebook&utm_medium=socialflow … < wondered why this doesn't happen more often pic.twitter.com/Y0KKTfaiNi";;;;"615660759289237504";https://twitter.com/GirlFuturist/status/615660759289237504
origxsm;2015-06-29 19:18;0;0;"@Luke5SOS Luke Hemmings My love for you is like diarrhea , i just can't hold it in anymore Follow me pls x35,320";;@Luke5SOS;;"615660679710830592";https://twitter.com/origxsm/status/615660679710830592
origxsm;2015-06-29 19:18;0;0;"@Luke5SOS Luke Hemmings My love for you is like diarrhea , i just can't hold it in anymore Follow me pls x35,319";;@Luke5SOS;;"615660658542145540";https://twitter.com/origxsm/status/615660658542145540
origxsm;2015-06-29 19:18;0;0;"@Luke5SOS Luke Hemmings My love for you is like diarrhea , i just can't hold it in anymore Follow me pls x35,318";;@Luke5SOS;;"615660607279378432";https://twitter.com/origxsm/status/615660607279378432
origxsm;2015-06-29 19:18;0;0;"@Luke5SOS Luke Hemmings My love for you is like diarrhea , i just can't hold it in anymore Follow me pls x35,317";;@Luke5SOS;;"615660586328846336";https://twitter.com/origxsm/status/615660586328846336
origxsm;2015-06-29 19:18;0;0;"@Luke5SOS Luke Hemmings My love for you is like diarrhea , i just can't hold it in anymore Follow me pls x35,316";;@Luke5SOS;;"615660559464329216";https://twitter.com/origxsm/status/615660559464329216
origxsm;2015-06-29 19:18;0;0;"@Luke5SOS Luke Hemmings My love for you is like diarrhea , i just can't hold it in anymore Follow me pls x35,315";;@Luke5SOS;;"615660529642831872";https://twitter.com/origxsm/status/615660529642831872
IReallyDontGAF;2015-06-29 19:18;1;2;"@UrbCam @_heartlessbxtch fat ass gunna get diarrhea";;@UrbCam @_heartlessbxtch;;"615660528363544576";https://twitter.com/IReallyDontGAF/status/615660528363544576
origxsm;2015-06-29 19:17;0;0;"@Luke5SOS Luke Hemmings My love for you is like diarrhea , i just can't hold it in anymore Follow me pls x35,314";;@Luke5SOS;;"615660495354363904";https://twitter.com/origxsm/status/615660495354363904
origxsm;2015-06-29 19:17;0;0;"@Luke5SOS Luke Hemmings My love for you is like diarrhea , i just can't hold it in anymore Follow me pls x35,313";;@Luke5SOS;;"615660472365379584";https://twitter.com/origxsm/status/615660472365379584
origxsm;2015-06-29 19:17;0;0;"@Luke5SOS Luke Hemmings My love for you is like diarrhea , i just can't hold it in anymore Follow me pls x35,312";;@Luke5SOS;;"615660408540672000";https://twitter.com/origxsm/status/615660408540672000
origxsm;2015-06-29 19:17;0;0;"@Luke5SOS Luke Hemmings My love for you is like diarrhea , i just can't hold it in anymore Follow me pls x35,311";;@Luke5SOS;;"615660381479010304";https://twitter.com/origxsm/status/615660381479010304
origxsm;2015-06-29 19:17;0;0;"@Luke5SOS Luke Hemmings My love for you is like diarrhea , i just can't hold it in anymore Follow me pls x35,310";;@Luke5SOS;;"615660349119926272";https://twitter.com/origxsm/status/615660349119926272
origxsm;2015-06-29 19:17;0;0;"@Luke5SOS Luke Hemmings My love for you is like diarrhea , i just can't hold it in anymore Follow me pls x35,309";;@Luke5SOS;;"615660286918422530";https://twitter.com/origxsm/status/615660286918422530
origxsm;2015-06-29 19:16;0;0;"@Luke5SOS Luke Hemmings My love for you is like diarrhea , i just can't hold it in anymore Follow me pls x35,308";;@Luke5SOS;;"615660245856202752";https://twitter.com/origxsm/status/615660245856202752
